Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 30, 2023",@ San Diego,REG,W,7-2,180,O,7.0,COL,2023,20230330,1,0.35714285714285715,0
"Mar 31, 2023",@ San Diego,REG,W,4-1,170,U,8.0,COL,2023,20230331,2,0.37037037037037035,0
"Apr 1, 2023",@ San Diego,REG,L,8-4,210,O,8.0,COL,2023,20230401,3,0.3225806451612903,0
"Apr 2, 2023",@ San Diego,REG,L,3-1,185,U,8.0,COL,2023,20230402,4,0.3508771929824561,0
"Apr 3, 2023",@ LA Dodgers,REG,L,13-4,185,O,8.5,COL,2023,20230403,5,0.3508771929824561,0
"Apr 4, 2023",@ LA Dodgers,REG,L,5-2,205,U,7.5,COL,2023,20230404,6,0.32786885245901637,0
"Apr 6, 2023",vs Washington,REG,W,1-0,-170,U,11.0,COL,2023,20230406,7,0.6296296296296297,0
"Apr 7, 2023",vs Washington,REG,L,10-5,-115,O,11.5,COL,2023,20230407,8,0.5348837209302326,0
"Apr 8, 2023",vs Washington,REG,L,7-6,-145,O,11.0,COL,2023,20230408,9,0.5918367346938775,0
"Apr 9, 2023",vs Washington,REG,W,7-6,-145,O,12.0,COL,2023,20230409,10,0.5918367346938775,0
"Apr 10, 2023",vs St. Louis,REG,W,7-4,125,U,11.5,COL,2023,20230410,11,0.4444444444444444,0
"Apr 11, 2023",vs St. Louis,REG,L,9-6,150,O,12.0,COL,2023,20230411,12,0.4,0
"Apr 12, 2023",vs St. Louis,REG,L,7-4,145,U,13.0,COL,2023,20230412,13,0.40816326530612246,0
"Apr 14, 2023",@ Seattle,REG,L,5-3,160,U,8.5,COL,2023,20230414,14,0.38461538461538464,0
"Apr 15, 2023",@ Seattle,REG,L,9-2,195,O,8.0,COL,2023,20230415,15,0.3389830508474576,0
"Apr 16, 2023",@ Seattle,REG,L,1-0,250,U,8.0,COL,2023,20230416,16,0.2857142857142857,0
"Apr 17, 2023",vs Pittsburgh,REG,L,14-3,-135,O,11.5,COL,2023,20230417,17,0.574468085106383,0
"Apr 18, 2023",vs Pittsburgh,REG,L,5-3,-110,U,13.0,COL,2023,20230418,18,0.5238095238095238,0
"Apr 19, 2023",vs Pittsburgh,REG,L,14-3,110,O,11.0,COL,2023,20230419,19,0.47619047619047616,0
"Apr 20, 2023",@ Philadelphia,REG,W,5-0,190,U,9.0,COL,2023,20230420,20,0.3448275862068966,0
"Apr 21, 2023",@ Philadelphia,REG,L,4-3,240,U,8.5,COL,2023,20230421,21,0.29411764705882354,0
"Apr 22, 2023",@ Philadelphia,REG,L,4-3,157,U,10.5,COL,2023,20230422,22,0.38910505836575876,0
"Apr 23, 2023",@ Philadelphia,REG,L,9-3,250,O,8.5,COL,2023,20230423,23,0.2857142857142857,0
"Apr 24, 2023",@ Cleveland,REG,W,6-0,170,U,8.0,COL,2023,20230424,24,0.37037037037037035,0
"Apr 25, 2023",@ Cleveland,REG,W,5-1,175,U,8.0,COL,2023,20230425,25,0.36363636363636365,0
"Apr 26, 2023",@ Cleveland,REG,L,4-1,155,U,7.5,COL,2023,20230426,26,0.39215686274509803,0
"Apr 28, 2023",vs Arizona,REG,L,9-1,105,U,11.0,COL,2023,20230428,27,0.4878048780487805,0
"Apr 29, 2023",vs Arizona,REG,L,11-4,-120,O,12.0,COL,2023,20230429,28,0.5454545454545454,0
"Apr 30, 2023",vs Arizona,REG,W,12-4,117,O,12.0,COL,2023,20230430,29,0.4608294930875576,0
"May 2, 2023",vs Milwaukee,REG,W,3-2,140,U,11.0,COL,2023,20230502,30,0.4166666666666667,0
"May 3, 2023",vs Milwaukee,REG,W,7-1,-105,U,12.0,COL,2023,20230503,31,0.5121951219512195,0
"May 4, 2023",vs Milwaukee,REG,W,9-6,135,O,12.0,COL,2023,20230504,32,0.425531914893617,0
"May 5, 2023",@ NY Mets,REG,L,1-0,210,U,8.0,COL,2023,20230505,33,0.3225806451612903,0
"May 6, 2023",@ NY Mets,REG,W,5-2,185,U,8.5,COL,2023,20230506,34,0.3508771929824561,0
"May 7, 2023",@ NY Mets,REG,W,13-6,170,O,8.5,COL,2023,20230507,35,0.37037037037037035,0
"May 8, 2023",@ Pittsburgh,REG,L,2-0,157,U,8.5,COL,2023,20230508,36,0.38910505836575876,0
