Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 30, 2023",@ NY Yankees,REG,L,5-0,155,U,6.5,SFN,2023,20230330,1,0.39215686274509803,0
"Apr 1, 2023",@ NY Yankees,REG,W,7-5,126,O,8.5,SFN,2023,20230401,2,0.4424778761061947,0
"Apr 2, 2023",@ NY Yankees,REG,L,6-0,120,U,8.0,SFN,2023,20230402,3,0.45454545454545453,0
"Apr 3, 2023",@ Chi White Sox,REG,W,12-3,124,O,8.0,SFN,2023,20230403,4,0.44642857142857145,0
"Apr 5, 2023",@ Chi White Sox,REG,L,7-3,115,O,7.5,SFN,2023,20230405,5,0.46511627906976744,0
"Apr 6, 2023",@ Chi White Sox,REG,W,16-6,105,O,8.0,SFN,2023,20230406,6,0.4878048780487805,0
"Apr 7, 2023",vs Kansas City,REG,L,3-1,-215,U,8.0,SFN,2023,20230407,7,0.6825396825396826,0
"Apr 8, 2023",vs Kansas City,REG,L,6-5,-150,O,8.5,SFN,2023,20230408,8,0.6,0
"Apr 9, 2023",vs Kansas City,REG,W,3-1,-160,U,8.5,SFN,2023,20230409,9,0.6153846153846154,0
"Apr 10, 2023",vs LA Dodgers,REG,L,9-1,143,O,7.5,SFN,2023,20230410,10,0.411522633744856,0
"Apr 11, 2023",vs LA Dodgers,REG,W,5-0,137,U,8.5,SFN,2023,20230411,11,0.4219409282700422,0
"Apr 12, 2023",vs LA Dodgers,REG,L,10-5,130,O,7.5,SFN,2023,20230412,12,0.43478260869565216,0
"Apr 14, 2023",@ Detroit,REG,L,7-5,-150,O,8.5,SFN,2023,20230414,13,0.6,0
"Apr 15, 2023",@ Detroit,REG,L,7-6,-155,O,9.0,SFN,2023,20230415,14,0.607843137254902,0
"Apr 17, 2023",@ Miami,REG,L,4-3,106,U,7.5,SFN,2023,20230417,15,0.4854368932038835,0
"Apr 18, 2023",@ Miami,REG,L,4-2,-104,U,8.5,SFN,2023,20230418,16,0.5098039215686274,0
"Apr 19, 2023",@ Miami,REG,W,5-2,-105,U,7.5,SFN,2023,20230419,17,0.5121951219512195,0
"Apr 20, 2023",vs NY Mets,REG,L,9-4,109,O,8.5,SFN,2023,20230420,18,0.4784688995215311,0
"Apr 21, 2023",vs NY Mets,REG,L,7-0,-110,U,9.0,SFN,2023,20230421,19,0.5238095238095238,0
"Apr 22, 2023",vs NY Mets,REG,W,7-4,-120,O,8.5,SFN,2023,20230422,20,0.5454545454545454,0
"Apr 23, 2023",vs NY Mets,REG,W,5-4,105,P,9.0,SFN,2023,20230423,21,0.4878048780487805,0
"Apr 24, 2023",vs St. Louis,REG,W,4-0,-110,U,8.0,SFN,2023,20230424,22,0.5238095238095238,0
"Apr 25, 2023",vs St. Louis,REG,W,5-4,-110,U,9.5,SFN,2023,20230425,23,0.5238095238095238,0
"Apr 26, 2023",vs St. Louis,REG,W,7-3,-110,O,8.5,SFN,2023,20230426,24,0.5238095238095238,0
"Apr 27, 2023",vs St. Louis,REG,L,6-0,-155,U,8.5,SFN,2023,20230427,25,0.607843137254902,0
"Apr 29, 2023",@ San Diego,REG,L,16-11,165,O,15.5,SFN,2023,20230429,26,0.37735849056603776,0
"Apr 30, 2023",@ San Diego,REG,L,6-4,130,U,19.5,SFN,2023,20230430,27,0.43478260869565216,0
"May 1, 2023",@ Houston,REG,L,7-3,170,O,8.5,SFN,2023,20230501,28,0.37037037037037035,0
"May 2, 2023",@ Houston,REG,W,2-0,170,U,8.0,SFN,2023,20230502,29,0.37037037037037035,0
"May 3, 2023",@ Houston,REG,W,4-2,125,U,7.5,SFN,2023,20230503,30,0.4444444444444444,0
"May 5, 2023",vs Milwaukee,REG,W,6-4,105,O,8.0,SFN,2023,20230505,31,0.4878048780487805,0
"May 6, 2023",vs Milwaukee,REG,W,4-1,-167,U,8.5,SFN,2023,20230506,32,0.6254681647940075,0
"May 7, 2023",vs Milwaukee,REG,L,7-3,-141,O,9.0,SFN,2023,20230507,33,0.5850622406639003,0
"May 8, 2023",vs Washington,REG,L,5-1,-230,U,8.5,SFN,2023,20230508,34,0.696969696969697,0
