Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2024",@ Philadelphia,REG,,,,,,ATL,2019,20240328,1,,0
"Mar 30, 2024",@ Philadelphia,REG,,,,,,ATL,2019,20240330,2,,0
"Mar 31, 2024",@ Philadelphia,REG,,,,,,ATL,2019,20240331,3,,0
"Apr 1, 2024",@ Chi White Sox,REG,,,,,,ATL,2019,20240401,4,,0
"Apr 2, 2024",@ Chi White Sox,REG,,,,,,ATL,2019,20240402,5,,0
"Apr 3, 2024",@ Chi White Sox,REG,,,,,,ATL,2019,20240403,6,,0
"Apr 5, 2024",vs Arizona,REG,,,,,,ATL,2019,20240405,7,,0
"Apr 6, 2024",vs Arizona,REG,,,,,,ATL,2019,20240406,8,,0
"Apr 7, 2024",vs Arizona,REG,,,,,,ATL,2019,20240407,9,,0
"Apr 8, 2024",vs NY Mets,REG,,,,,,ATL,2019,20240408,10,,0
"Apr 9, 2024",vs NY Mets,REG,,,,,,ATL,2019,20240409,11,,0
"Apr 10, 2024",vs NY Mets,REG,,,,,,ATL,2019,20240410,12,,0
"Apr 11, 2024",vs NY Mets,REG,,,,,,ATL,2019,20240411,13,,0
"Apr 12, 2024",@ Miami,REG,,,,,,ATL,2019,20240412,14,,0
"Apr 13, 2024",@ Miami,REG,,,,,,ATL,2019,20240413,15,,0
"Apr 14, 2024",@ Miami,REG,,,,,,ATL,2019,20240414,16,,0
"Apr 15, 2024",@ Houston,REG,,,,,,ATL,2019,20240415,17,,0
"Apr 16, 2024",@ Houston,REG,,,,,,ATL,2019,20240416,18,,0
"Apr 17, 2024",@ Houston,REG,,,,,,ATL,2019,20240417,19,,0
"Apr 19, 2024",vs Texas,REG,,,,,,ATL,2019,20240419,20,,0
"Apr 20, 2024",vs Texas,REG,,,,,,ATL,2019,20240420,21,,0
"Apr 21, 2024",vs Texas,REG,,,,,,ATL,2019,20240421,22,,0
"Apr 22, 2024",vs Miami,REG,,,,,,ATL,2019,20240422,23,,0
"Apr 23, 2024",vs Miami,REG,,,,,,ATL,2019,20240423,24,,0
"Apr 24, 2024",vs Miami,REG,,,,,,ATL,2019,20240424,25,,0
"Apr 26, 2024",vs Cleveland,REG,,,,,,ATL,2019,20240426,26,,0
"Apr 27, 2024",vs Cleveland,REG,,,,,,ATL,2019,20240427,27,,0
"Apr 28, 2024",vs Cleveland,REG,,,,,,ATL,2019,20240428,28,,0
"Apr 29, 2024",@ Seattle,REG,,,,,,ATL,2019,20240429,29,,0
"Apr 30, 2024",@ Seattle,REG,,,,,,ATL,2019,20240430,30,,0
"May 1, 2024",@ Seattle,REG,,,,,,ATL,2019,20240501,31,,0
"May 3, 2024",@ LA Dodgers,REG,,,,,,ATL,2019,20240503,32,,0
"May 4, 2024",@ LA Dodgers,REG,,,,,,ATL,2019,20240504,33,,0
"May 5, 2024",@ LA Dodgers,REG,,,,,,ATL,2019,20240505,34,,0
"May 7, 2024",vs Boston,REG,,,,,,ATL,2019,20240507,35,,0
"May 8, 2024",vs Boston,REG,,,,,,ATL,2019,20240508,36,,0
"May 10, 2024",@ NY Mets,REG,,,,,,ATL,2019,20240510,37,,0
"May 11, 2024",@ NY Mets,REG,,,,,,ATL,2019,20240511,38,,0
"May 12, 2024",@ NY Mets,REG,,,,,,ATL,2019,20240512,39,,0
"May 13, 2024",vs Chi Cubs,REG,,,,,,ATL,2019,20240513,40,,0
"May 14, 2024",vs Chi Cubs,REG,,,,,,ATL,2019,20240514,41,,0
"May 15, 2024",vs Chi Cubs,REG,,,,,,ATL,2019,20240515,42,,0
"May 17, 2024",vs San Diego,REG,,,,,,ATL,2019,20240517,43,,0
"May 18, 2024",vs San Diego,REG,,,,,,ATL,2019,20240518,44,,0
"May 19, 2024",vs San Diego,REG,,,,,,ATL,2019,20240519,45,,0
"May 20, 2024",vs San Diego,REG,,,,,,ATL,2019,20240520,46,,0
"May 21, 2024",@ Chi Cubs,REG,,,,,,ATL,2019,20240521,47,,0
"May 22, 2024",@ Chi Cubs,REG,,,,,,ATL,2019,20240522,48,,0
"May 23, 2024",@ Chi Cubs,REG,,,,,,ATL,2019,20240523,49,,0
"May 24, 2024",@ Pittsburgh,REG,,,,,,ATL,2019,20240524,50,,0
"May 25, 2024",@ Pittsburgh,REG,,,,,,ATL,2019,20240525,51,,0
"May 26, 2024",@ Pittsburgh,REG,,,,,,ATL,2019,20240526,52,,0
"May 27, 2024",vs Washington,REG,,,,,,ATL,2019,20240527,53,,0
"May 28, 2024",vs Washington,REG,,,,,,ATL,2019,20240528,54,,0
"May 29, 2024",vs Washington,REG,,,,,,ATL,2019,20240529,55,,0
"May 30, 2024",vs Washington,REG,,,,,,ATL,2019,20240530,56,,0
"May 31, 2024",vs Oakland,REG,,,,,,ATL,2019,20240531,57,,0
"Jun 1, 2024",vs Oakland,REG,,,,,,ATL,2019,20240601,58,,0
"Jun 2, 2024",vs Oakland,REG,,,,,,ATL,2019,20240602,59,,0
"Jun 4, 2024",@ Boston,REG,,,,,,ATL,2019,20240604,60,,0
"Jun 5, 2024",@ Boston,REG,,,,,,ATL,2019,20240605,61,,0
"Jun 6, 2024",@ Washington,REG,,,,,,ATL,2019,20240606,62,,0
"Jun 7, 2024",@ Washington,REG,,,,,,ATL,2019,20240607,63,,0
"Jun 8, 2024",@ Washington,REG,,,,,,ATL,2019,20240608,64,,0
"Jun 9, 2024",@ Washington,REG,,,,,,ATL,2019,20240609,65,,0
"Jun 11, 2024",@ Baltimore,REG,,,,,,ATL,2019,20240611,66,,0
"Jun 12, 2024",@ Baltimore,REG,,,,,,ATL,2019,20240612,67,,0
"Jun 13, 2024",@ Baltimore,REG,,,,,,ATL,2019,20240613,68,,0
"Jun 14, 2024",vs Tampa Bay,REG,,,,,,ATL,2019,20240614,69,,0
"Jun 15, 2024",vs Tampa Bay,REG,,,,,,ATL,2019,20240615,70,,0
"Jun 16, 2024",vs Tampa Bay,REG,,,,,,ATL,2019,20240616,71,,0
"Jun 17, 2024",vs Detroit,REG,,,,,,ATL,2019,20240617,72,,0
"Jun 18, 2024",vs Detroit,REG,,,,,,ATL,2019,20240618,73,,0
"Jun 19, 2024",vs Detroit,REG,,,,,,ATL,2019,20240619,74,,0
"Jun 21, 2024",@ NY Yankees,REG,,,,,,ATL,2019,20240621,75,,0
"Jun 22, 2024",@ NY Yankees,REG,,,,,,ATL,2019,20240622,76,,0
"Jun 23, 2024",@ NY Yankees,REG,,,,,,ATL,2019,20240623,77,,0
"Jun 24, 2024",@ St. Louis,REG,,,,,,ATL,2019,20240624,78,,0
"Jun 25, 2024",@ St. Louis,REG,,,,,,ATL,2019,20240625,79,,0
"Jun 26, 2024",@ St. Louis,REG,,,,,,ATL,2019,20240626,80,,0
"Jun 28, 2024",vs Pittsburgh,REG,,,,,,ATL,2019,20240628,81,,0
"Jun 29, 2024",vs Pittsburgh,REG,,,,,,ATL,2019,20240629,82,,0
"Jun 30, 2024",vs Pittsburgh,REG,,,,,,ATL,2019,20240630,83,,0
"Jul 2, 2024",vs San Francisco,REG,,,,,,ATL,2019,20240702,84,,0
"Jul 3, 2024",vs San Francisco,REG,,,,,,ATL,2019,20240703,85,,0
"Jul 4, 2024",vs San Francisco,REG,,,,,,ATL,2019,20240704,86,,0
"Jul 5, 2024",vs Philadelphia,REG,,,,,,ATL,2019,20240705,87,,0
"Jul 6, 2024",vs Philadelphia,REG,,,,,,ATL,2019,20240706,88,,0
"Jul 7, 2024",vs Philadelphia,REG,,,,,,ATL,2019,20240707,89,,0
"Jul 8, 2024",@ Arizona,REG,,,,,,ATL,2019,20240708,90,,0
"Jul 9, 2024",@ Arizona,REG,,,,,,ATL,2019,20240709,91,,0
"Jul 10, 2024",@ Arizona,REG,,,,,,ATL,2019,20240710,92,,0
"Jul 11, 2024",@ Arizona,REG,,,,,,ATL,2019,20240711,93,,0
"Jul 12, 2024",@ San Diego,REG,,,,,,ATL,2019,20240712,94,,0
"Jul 13, 2024",@ San Diego,REG,,,,,,ATL,2019,20240713,95,,0
"Jul 14, 2024",@ San Diego,REG,,,,,,ATL,2019,20240714,96,,0
"Jul 19, 2024",vs St. Louis,REG,,,,,,ATL,2019,20240719,97,,0
"Jul 20, 2024",vs St. Louis,REG,,,,,,ATL,2019,20240720,98,,0
"Jul 21, 2024",vs St. Louis,REG,,,,,,ATL,2019,20240721,99,,0
"Jul 22, 2024",vs Cincinnati,REG,,,,,,ATL,2019,20240722,100,,0
"Jul 23, 2024",vs Cincinnati,REG,,,,,,ATL,2019,20240723,101,,0
"Jul 24, 2024",vs Cincinnati,REG,,,,,,ATL,2019,20240724,102,,0
"Jul 25, 2024",@ NY Mets,REG,,,,,,ATL,2019,20240725,103,,0
"Jul 26, 2024",@ NY Mets,REG,,,,,,ATL,2019,20240726,104,,0
"Jul 27, 2024",@ NY Mets,REG,,,,,,ATL,2019,20240727,105,,0
"Jul 28, 2024",@ NY Mets,REG,,,,,,ATL,2019,20240728,106,,0
"Jul 29, 2024",@ Milwaukee,REG,,,,,,ATL,2019,20240729,107,,0
"Jul 30, 2024",@ Milwaukee,REG,,,,,,ATL,2019,20240730,108,,0
"Jul 31, 2024",@ Milwaukee,REG,,,,,,ATL,2019,20240731,109,,0
"Aug 1, 2024",vs Miami,REG,,,,,,ATL,2019,20240801,110,,0
"Aug 2, 2024",vs Miami,REG,,,,,,ATL,2019,20240802,111,,0
"Aug 3, 2024",vs Miami,REG,,,,,,ATL,2019,20240803,112,,0
"Aug 4, 2024",vs Miami,REG,,,,,,ATL,2019,20240804,113,,0
"Aug 6, 2024",vs Milwaukee,REG,,,,,,ATL,2019,20240806,114,,0
"Aug 7, 2024",vs Milwaukee,REG,,,,,,ATL,2019,20240807,115,,0
"Aug 8, 2024",vs Milwaukee,REG,,,,,,ATL,2019,20240808,116,,0
"Aug 9, 2024",@ Colorado,REG,,,,,,ATL,2019,20240809,117,,0
"Aug 10, 2024",@ Colorado,REG,,,,,,ATL,2019,20240810,118,,0
"Aug 11, 2024",@ Colorado,REG,,,,,,ATL,2019,20240811,119,,0
"Aug 12, 2024",@ San Francisco,REG,,,,,,ATL,2019,20240812,120,,0
"Aug 13, 2024",@ San Francisco,REG,,,,,,ATL,2019,20240813,121,,0
"Aug 14, 2024",@ San Francisco,REG,,,,,,ATL,2019,20240814,122,,0
"Aug 15, 2024",@ San Francisco,REG,,,,,,ATL,2019,20240815,123,,0
"Aug 16, 2024",@ LA Angels,REG,,,,,,ATL,2019,20240816,124,,0
"Aug 17, 2024",@ LA Angels,REG,,,,,,ATL,2019,20240817,125,,0
"Aug 18, 2024",@ LA Angels,REG,,,,,,ATL,2019,20240818,126,,0
"Aug 20, 2024",vs Philadelphia,REG,,,,,,ATL,2019,20240820,127,,0
"Aug 21, 2024",vs Philadelphia,REG,,,,,,ATL,2019,20240821,128,,0
"Aug 22, 2024",vs Philadelphia,REG,,,,,,ATL,2019,20240822,129,,0
"Aug 23, 2024",vs Washington,REG,,,,,,ATL,2019,20240823,130,,0
"Aug 24, 2024",vs Washington,REG,,,,,,ATL,2019,20240824,131,,0
"Aug 25, 2024",vs Washington,REG,,,,,,ATL,2019,20240825,132,,0
"Aug 26, 2024",@ Minnesota,REG,,,,,,ATL,2019,20240826,133,,0
"Aug 27, 2024",@ Minnesota,REG,,,,,,ATL,2019,20240827,134,,0
"Aug 28, 2024",@ Minnesota,REG,,,,,,ATL,2019,20240828,135,,0
"Aug 29, 2024",@ Philadelphia,REG,,,,,,ATL,2019,20240829,136,,0
"Aug 30, 2024",@ Philadelphia,REG,,,,,,ATL,2019,20240830,137,,0
"Aug 31, 2024",@ Philadelphia,REG,,,,,,ATL,2019,20240831,138,,0
"Sep 1, 2024",@ Philadelphia,REG,,,,,,ATL,2019,20240901,139,,0
