Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 20, 2024",vs LA Dodgers,REG,,,,,,SDN,2019,20240320,1,,0
"Mar 21, 2024",@ LA Dodgers,REG,,,,,,SDN,2019,20240321,2,,0
"Mar 28, 2024",vs San Francisco,REG,,,,,,SDN,2019,20240328,3,,0
"Mar 29, 2024",vs San Francisco,REG,,,,,,SDN,2019,20240329,4,,0
"Mar 30, 2024",vs San Francisco,REG,,,,,,SDN,2019,20240330,5,,0
"Mar 31, 2024",vs San Francisco,REG,,,,,,SDN,2019,20240331,6,,0
"Apr 1, 2024",vs St. Louis,REG,,,,,,SDN,2019,20240401,7,,0
"Apr 2, 2024",vs St. Louis,REG,,,,,,SDN,2019,20240402,8,,0
"Apr 3, 2024",vs St. Louis,REG,,,,,,SDN,2019,20240403,9,,0
"Apr 5, 2024",@ San Francisco,REG,,,,,,SDN,2019,20240405,10,,0
"Apr 6, 2024",@ San Francisco,REG,,,,,,SDN,2019,20240406,11,,0
"Apr 7, 2024",@ San Francisco,REG,,,,,,SDN,2019,20240407,12,,0
"Apr 8, 2024",vs Chi Cubs,REG,,,,,,SDN,2019,20240408,13,,0
"Apr 9, 2024",vs Chi Cubs,REG,,,,,,SDN,2019,20240409,14,,0
"Apr 10, 2024",vs Chi Cubs,REG,,,,,,SDN,2019,20240410,15,,0
"Apr 12, 2024",@ LA Dodgers,REG,,,,,,SDN,2019,20240412,16,,0
"Apr 13, 2024",@ LA Dodgers,REG,,,,,,SDN,2019,20240413,17,,0
"Apr 14, 2024",@ LA Dodgers,REG,,,,,,SDN,2019,20240414,18,,0
"Apr 15, 2024",@ Milwaukee,REG,,,,,,SDN,2019,20240415,19,,0
"Apr 16, 2024",@ Milwaukee,REG,,,,,,SDN,2019,20240416,20,,0
"Apr 17, 2024",@ Milwaukee,REG,,,,,,SDN,2019,20240417,21,,0
"Apr 19, 2024",vs Toronto,REG,,,,,,SDN,2019,20240419,22,,0
"Apr 20, 2024",vs Toronto,REG,,,,,,SDN,2019,20240420,23,,0
"Apr 21, 2024",vs Toronto,REG,,,,,,SDN,2019,20240421,24,,0
"Apr 22, 2024",@ Colorado,REG,,,,,,SDN,2019,20240422,25,,0
"Apr 23, 2024",@ Colorado,REG,,,,,,SDN,2019,20240423,26,,0
"Apr 24, 2024",@ Colorado,REG,,,,,,SDN,2019,20240424,27,,0
"Apr 25, 2024",@ Colorado,REG,,,,,,SDN,2019,20240425,28,,0
"Apr 26, 2024",vs Philadelphia,REG,,,,,,SDN,2019,20240426,29,,0
"Apr 27, 2024",vs Philadelphia,REG,,,,,,SDN,2019,20240427,30,,0
"Apr 28, 2024",vs Philadelphia,REG,,,,,,SDN,2019,20240428,31,,0
"Apr 29, 2024",vs Cincinnati,REG,,,,,,SDN,2019,20240429,32,,0
"Apr 30, 2024",vs Cincinnati,REG,,,,,,SDN,2019,20240430,33,,0
"May 1, 2024",vs Cincinnati,REG,,,,,,SDN,2019,20240501,34,,0
"May 3, 2024",@ Arizona,REG,,,,,,SDN,2019,20240503,35,,0
"May 4, 2024",@ Arizona,REG,,,,,,SDN,2019,20240504,36,,0
"May 5, 2024",@ Arizona,REG,,,,,,SDN,2019,20240505,37,,0
"May 6, 2024",@ Chi Cubs,REG,,,,,,SDN,2019,20240506,38,,0
"May 7, 2024",@ Chi Cubs,REG,,,,,,SDN,2019,20240507,39,,0
"May 8, 2024",@ Chi Cubs,REG,,,,,,SDN,2019,20240508,40,,0
"May 10, 2024",vs LA Dodgers,REG,,,,,,SDN,2019,20240510,41,,0
"May 11, 2024",vs LA Dodgers,REG,,,,,,SDN,2019,20240511,42,,0
"May 12, 2024",vs LA Dodgers,REG,,,,,,SDN,2019,20240512,43,,0
"May 13, 2024",vs Colorado,REG,,,,,,SDN,2019,20240513,44,,0
"May 14, 2024",vs Colorado,REG,,,,,,SDN,2019,20240514,45,,0
"May 15, 2024",vs Colorado,REG,,,,,,SDN,2019,20240515,46,,0
"May 17, 2024",@ Atlanta,REG,,,,,,SDN,2019,20240517,47,,0
"May 18, 2024",@ Atlanta,REG,,,,,,SDN,2019,20240518,48,,0
"May 19, 2024",@ Atlanta,REG,,,,,,SDN,2019,20240519,49,,0
"May 20, 2024",@ Atlanta,REG,,,,,,SDN,2019,20240520,50,,0
"May 21, 2024",@ Cincinnati,REG,,,,,,SDN,2019,20240521,51,,0
"May 22, 2024",@ Cincinnati,REG,,,,,,SDN,2019,20240522,52,,0
"May 23, 2024",@ Cincinnati,REG,,,,,,SDN,2019,20240523,53,,0
"May 24, 2024",vs NY Yankees,REG,,,,,,SDN,2019,20240524,54,,0
"May 25, 2024",vs NY Yankees,REG,,,,,,SDN,2019,20240525,55,,0
"May 26, 2024",vs NY Yankees,REG,,,,,,SDN,2019,20240526,56,,0
"May 27, 2024",vs Miami,REG,,,,,,SDN,2019,20240527,57,,0
"May 28, 2024",vs Miami,REG,,,,,,SDN,2019,20240528,58,,0
"May 29, 2024",vs Miami,REG,,,,,,SDN,2019,20240529,59,,0
"May 31, 2024",@ Kansas City,REG,,,,,,SDN,2019,20240531,60,,0
"Jun 1, 2024",@ Kansas City,REG,,,,,,SDN,2019,20240601,61,,0
"Jun 2, 2024",@ Kansas City,REG,,,,,,SDN,2019,20240602,62,,0
"Jun 3, 2024",@ LA Angels,REG,,,,,,SDN,2019,20240603,63,,0
"Jun 4, 2024",@ LA Angels,REG,,,,,,SDN,2019,20240604,64,,0
"Jun 5, 2024",@ LA Angels,REG,,,,,,SDN,2019,20240605,65,,0
"Jun 6, 2024",vs Arizona,REG,,,,,,SDN,2019,20240606,66,,0
"Jun 7, 2024",vs Arizona,REG,,,,,,SDN,2019,20240607,67,,0
"Jun 8, 2024",vs Arizona,REG,,,,,,SDN,2019,20240608,68,,0
"Jun 9, 2024",vs Arizona,REG,,,,,,SDN,2019,20240609,69,,0
"Jun 10, 2024",vs Oakland,REG,,,,,,SDN,2019,20240610,70,,0
"Jun 11, 2024",vs Oakland,REG,,,,,,SDN,2019,20240611,71,,0
"Jun 12, 2024",vs Oakland,REG,,,,,,SDN,2019,20240612,72,,0
"Jun 14, 2024",@ NY Mets,REG,,,,,,SDN,2019,20240614,73,,0
"Jun 15, 2024",@ NY Mets,REG,,,,,,SDN,2019,20240615,74,,0
"Jun 16, 2024",@ NY Mets,REG,,,,,,SDN,2019,20240616,75,,0
"Jun 17, 2024",@ Philadelphia,REG,,,,,,SDN,2019,20240617,76,,0
"Jun 18, 2024",@ Philadelphia,REG,,,,,,SDN,2019,20240618,77,,0
"Jun 19, 2024",@ Philadelphia,REG,,,,,,SDN,2019,20240619,78,,0
"Jun 20, 2024",vs Milwaukee,REG,,,,,,SDN,2019,20240620,79,,0
"Jun 21, 2024",vs Milwaukee,REG,,,,,,SDN,2019,20240621,80,,0
"Jun 22, 2024",vs Milwaukee,REG,,,,,,SDN,2019,20240622,81,,0
"Jun 23, 2024",vs Milwaukee,REG,,,,,,SDN,2019,20240623,82,,0
"Jun 24, 2024",vs Washington,REG,,,,,,SDN,2019,20240624,83,,0
"Jun 25, 2024",vs Washington,REG,,,,,,SDN,2019,20240625,84,,0
"Jun 26, 2024",vs Washington,REG,,,,,,SDN,2019,20240626,85,,0
"Jun 28, 2024",@ Boston,REG,,,,,,SDN,2019,20240628,86,,0
"Jun 29, 2024",@ Boston,REG,,,,,,SDN,2019,20240629,87,,0
"Jun 30, 2024",@ Boston,REG,,,,,,SDN,2019,20240630,88,,0
"Jul 2, 2024",@ Texas,REG,,,,,,SDN,2019,20240702,89,,0
"Jul 3, 2024",@ Texas,REG,,,,,,SDN,2019,20240703,90,,0
"Jul 4, 2024",@ Texas,REG,,,,,,SDN,2019,20240704,91,,0
"Jul 5, 2024",vs Arizona,REG,,,,,,SDN,2019,20240705,92,,0
"Jul 6, 2024",vs Arizona,REG,,,,,,SDN,2019,20240706,93,,0
"Jul 7, 2024",vs Arizona,REG,,,,,,SDN,2019,20240707,94,,0
"Jul 9, 2024",vs Seattle,REG,,,,,,SDN,2019,20240709,95,,0
"Jul 10, 2024",vs Seattle,REG,,,,,,SDN,2019,20240710,96,,0
"Jul 12, 2024",vs Atlanta,REG,,,,,,SDN,2019,20240712,97,,0
"Jul 13, 2024",vs Atlanta,REG,,,,,,SDN,2019,20240713,98,,0
"Jul 14, 2024",vs Atlanta,REG,,,,,,SDN,2019,20240714,99,,0
"Jul 19, 2024",@ Cleveland,REG,,,,,,SDN,2019,20240719,100,,0
"Jul 20, 2024",@ Cleveland,REG,,,,,,SDN,2019,20240720,101,,0
"Jul 21, 2024",@ Cleveland,REG,,,,,,SDN,2019,20240721,102,,0
"Jul 23, 2024",@ Washington,REG,,,,,,SDN,2019,20240723,103,,0
"Jul 24, 2024",@ Washington,REG,,,,,,SDN,2019,20240724,104,,0
"Jul 25, 2024",@ Washington,REG,,,,,,SDN,2019,20240725,105,,0
"Jul 26, 2024",@ Baltimore,REG,,,,,,SDN,2019,20240726,106,,0
"Jul 27, 2024",@ Baltimore,REG,,,,,,SDN,2019,20240727,107,,0
"Jul 28, 2024",@ Baltimore,REG,,,,,,SDN,2019,20240728,108,,0
"Jul 30, 2024",vs LA Dodgers,REG,,,,,,SDN,2019,20240730,109,,0
"Jul 31, 2024",vs LA Dodgers,REG,,,,,,SDN,2019,20240731,110,,0
"Aug 2, 2024",vs Colorado,REG,,,,,,SDN,2019,20240802,111,,0
"Aug 3, 2024",vs Colorado,REG,,,,,,SDN,2019,20240803,112,,0
"Aug 4, 2024",vs Colorado,REG,,,,,,SDN,2019,20240804,113,,0
"Aug 6, 2024",@ Pittsburgh,REG,,,,,,SDN,2019,20240806,114,,0
"Aug 7, 2024",@ Pittsburgh,REG,,,,,,SDN,2019,20240807,115,,0
"Aug 8, 2024",@ Pittsburgh,REG,,,,,,SDN,2019,20240808,116,,0
"Aug 9, 2024",@ Miami,REG,,,,,,SDN,2019,20240809,117,,0
"Aug 10, 2024",@ Miami,REG,,,,,,SDN,2019,20240810,118,,0
"Aug 11, 2024",@ Miami,REG,,,,,,SDN,2019,20240811,119,,0
"Aug 12, 2024",vs Pittsburgh,REG,,,,,,SDN,2019,20240812,120,,0
"Aug 13, 2024",vs Pittsburgh,REG,,,,,,SDN,2019,20240813,121,,0
