Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"May 26, 2023",vs San Diego,REG,L,5-1,-105,U,9.5,NYA,2023,20230526,53,0.5121951219512195,0
"May 27, 2023",vs San Diego,REG,W,3-2,-160,U,8.5,NYA,2023,20230527,54,0.6153846153846154,0
"May 28, 2023",vs San Diego,REG,W,10-7,-126,O,7.5,NYA,2023,20230528,55,0.5575221238938053,0
"May 29, 2023",@ Seattle,REG,W,10-4,115,O,7.5,NYA,2023,20230529,56,0.46511627906976744,0
"May 30, 2023",@ Seattle,REG,W,10-2,125,O,7.0,NYA,2023,20230530,57,0.4444444444444444,0
"May 31, 2023",@ Seattle,REG,L,1-0,128,U,7.5,NYA,2023,20230531,58,0.43859649122807015,0
"Jun 2, 2023",@ LA Dodgers,REG,L,8-4,127,O,8.0,NYA,2023,20230602,59,0.44052863436123346,0
"Jun 3, 2023",@ LA Dodgers,REG,W,6-3,-110,P,9.0,NYA,2023,20230603,60,0.5238095238095238,0
"Jun 4, 2023",@ LA Dodgers,REG,W,4-1,146,U,8.5,NYA,2023,20230604,61,0.4065040650406504,0
"Jun 6, 2023",vs Chi White Sox,REG,L,3-2,-140,U,8.0,NYA,2023,20230606,62,0.5833333333333333,0
"Jun 8, 2023",vs Chi White Sox,REG,L,6-5,-133,O,8.0,NYA,2023,20230608,63,0.5708154506437768,1
"Jun 8, 2023",vs Chi White Sox,REG,W,3-0,-130,U,8.5,NYA,2023,20230608,64,0.5652173913043479,2
"Jun 9, 2023",vs Boston,REG,L,3-2,-160,U,8.0,NYA,2023,20230609,65,0.6153846153846154,0
"Jun 10, 2023",vs Boston,REG,W,3-1,-135,U,9.0,NYA,2023,20230610,66,0.574468085106383,0
"Jun 11, 2023",vs Boston,REG,L,3-2,-115,U,8.5,NYA,2023,20230611,67,0.5348837209302326,0
"Jun 13, 2023",@ NY Mets,REG,W,7-6,139,O,7.5,NYA,2023,20230613,68,0.41841004184100417,0
"Jun 14, 2023",@ NY Mets,REG,L,4-3,-110,U,7.5,NYA,2023,20230614,69,0.5238095238095238,0
"Jun 16, 2023",@ Boston,REG,L,15-5,112,O,10.0,NYA,2023,20230616,70,0.4716981132075472,0
"Jun 18, 2023",@ Boston,REG,L,6-2,-115,U,9.0,NYA,2023,20230618,71,0.5348837209302326,1
"Jun 18, 2023",@ Boston,REG,L,4-1,115,U,8.5,NYA,2023,20230618,72,0.46511627906976744,2
"Jun 20, 2023",vs Seattle,REG,W,3-1,-110,U,7.0,NYA,2023,20230620,73,0.5238095238095238,0
