Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 30, 2023",vs NY Mets,REG,L,5-3,113,O,7.0,MIA,2023,20230330,1,0.4694835680751174,0
"Mar 31, 2023",vs NY Mets,REG,W,2-1,-105,U,8.0,MIA,2023,20230331,2,0.5121951219512195,0
"Apr 1, 2023",vs NY Mets,REG,L,6-2,-105,U,8.5,MIA,2023,20230401,3,0.5121951219512195,0
"Apr 2, 2023",vs NY Mets,REG,L,5-1,105,U,7.5,MIA,2023,20230402,4,0.4878048780487805,0
"Apr 3, 2023",vs Minnesota,REG,L,11-1,112,O,8.0,MIA,2023,20230403,5,0.4716981132075472,0
"Apr 4, 2023",vs Minnesota,REG,W,1-0,-150,U,7.0,MIA,2023,20230404,6,0.6,0
"Apr 5, 2023",vs Minnesota,REG,W,5-2,105,P,7.0,MIA,2023,20230405,7,0.4878048780487805,0
"Apr 7, 2023",@ NY Mets,REG,L,9-3,150,O,8.0,MIA,2023,20230407,8,0.4,0
"Apr 8, 2023",@ NY Mets,REG,L,5-2,158,U,7.5,MIA,2023,20230408,9,0.3875968992248062,0
"Apr 9, 2023",@ NY Mets,REG,W,7-2,120,O,8.0,MIA,2023,20230409,10,0.45454545454545453,0
"Apr 10, 2023",@ Philadelphia,REG,L,15-3,-130,O,8.0,MIA,2023,20230410,11,0.5652173913043479,0
"Apr 11, 2023",@ Philadelphia,REG,W,8-4,125,O,8.0,MIA,2023,20230411,12,0.4444444444444444,0
"Apr 12, 2023",@ Philadelphia,REG,W,3-2,165,U,8.5,MIA,2023,20230412,13,0.37735849056603776,0
"Apr 14, 2023",vs Arizona,REG,W,5-1,-155,U,9.0,MIA,2023,20230414,14,0.607843137254902,0
"Apr 15, 2023",vs Arizona,REG,W,3-2,-120,U,8.5,MIA,2023,20230415,15,0.5454545454545454,0
"Apr 16, 2023",vs Arizona,REG,L,5-0,-128,U,7.0,MIA,2023,20230416,16,0.5614035087719298,0
"Apr 17, 2023",vs San Francisco,REG,W,4-3,-116,U,7.5,MIA,2023,20230417,17,0.537037037037037,0
"Apr 18, 2023",vs San Francisco,REG,W,4-2,-106,U,8.5,MIA,2023,20230418,18,0.5145631067961165,0
"Apr 19, 2023",vs San Francisco,REG,L,5-2,-105,U,7.5,MIA,2023,20230419,19,0.5121951219512195,0
"Apr 22, 2023",@ Cleveland,REG,W,6-1,205,U,8.0,MIA,2023,20230422,20,0.32786885245901637,1
"Apr 22, 2023",@ Cleveland,REG,W,3-2,125,U,7.5,MIA,2023,20230422,21,0.4444444444444444,2
"Apr 23, 2023",@ Cleveland,REG,L,7-4,100,O,7.5,MIA,2023,20230423,22,0.5,0
"Apr 24, 2023",@ Atlanta,REG,L,11-0,220,O,7.5,MIA,2023,20230424,23,0.3125,0
"Apr 25, 2023",@ Atlanta,REG,L,7-4,215,O,9.0,MIA,2023,20230425,24,0.31746031746031744,0
"Apr 26, 2023",@ Atlanta,REG,L,6-4,129,O,8.0,MIA,2023,20230426,25,0.4366812227074236,0
"Apr 27, 2023",@ Atlanta,REG,W,5-4,153,O,8.5,MIA,2023,20230427,26,0.3952569169960474,0
"Apr 28, 2023",vs Chi Cubs,REG,W,3-2,105,U,7.5,MIA,2023,20230428,27,0.4878048780487805,0
"Apr 29, 2023",vs Chi Cubs,REG,W,7-6,-120,O,9.0,MIA,2023,20230429,28,0.5454545454545454,0
"Apr 30, 2023",vs Chi Cubs,REG,W,4-3,155,U,8.5,MIA,2023,20230430,29,0.39215686274509803,0
"May 2, 2023",vs Atlanta,REG,L,6-0,-117,U,8.0,MIA,2023,20230502,30,0.5391705069124424,0
"May 3, 2023",vs Atlanta,REG,L,14-6,120,O,8.5,MIA,2023,20230503,31,0.45454545454545453,0
"May 4, 2023",vs Atlanta,REG,L,6-3,-107,O,8.5,MIA,2023,20230504,32,0.5169082125603865,0
"May 5, 2023",@ Chi Cubs,REG,L,4-1,140,U,9.0,MIA,2023,20230505,33,0.4166666666666667,0
"May 6, 2023",@ Chi Cubs,REG,L,4-2,160,U,9.0,MIA,2023,20230506,34,0.38461538461538464,0
"May 7, 2023",@ Chi Cubs,REG,W,5-4,-115,O,7.5,MIA,2023,20230507,35,0.5348837209302326,0
"May 8, 2023",@ Arizona,REG,L,5-2,170,U,8.5,MIA,2023,20230508,36,0.37037037037037035,0
"May 9, 2023",@ Arizona,REG,W,6-2,-103,U,9.0,MIA,2023,20230509,37,0.5073891625615763,0
"May 10, 2023",@ Arizona,REG,W,5-4,125,O,8.5,MIA,2023,20230510,38,0.4444444444444444,0
"May 12, 2023",vs Cincinnati,REG,L,7-4,-140,O,7.5,MIA,2023,20230512,39,0.5833333333333333,0
"May 13, 2023",vs Cincinnati,REG,L,6-5,-250,O,7.5,MIA,2023,20230513,40,0.7142857142857143,0
"May 14, 2023",vs Cincinnati,REG,W,3-1,-155,U,8.5,MIA,2023,20230514,41,0.607843137254902,0
"May 16, 2023",vs Washington,REG,W,5-4,-165,O,7.5,MIA,2023,20230516,42,0.6226415094339622,0
"May 17, 2023",vs Washington,REG,W,4-3,-125,U,7.5,MIA,2023,20230517,43,0.5555555555555556,0
"May 18, 2023",vs Washington,REG,W,5-3,-155,P,8.0,MIA,2023,20230518,44,0.607843137254902,0
"May 19, 2023",@ San Francisco,REG,L,4-3,105,U,7.5,MIA,2023,20230519,45,0.4878048780487805,0
"May 20, 2023",@ San Francisco,REG,W,1-0,145,U,7.5,MIA,2023,20230520,46,0.40816326530612246,0
"May 21, 2023",@ San Francisco,REG,L,7-5,115,O,7.5,MIA,2023,20230521,47,0.46511627906976744,0
"May 22, 2023",@ Colorado,REG,L,5-3,-120,U,11.5,MIA,2023,20230522,48,0.5454545454545454,0
"May 23, 2023",@ Colorado,REG,L,5-4,-130,U,11.5,MIA,2023,20230523,49,0.5652173913043479,0
"May 24, 2023",@ Colorado,REG,W,10-2,-167,O,10.5,MIA,2023,20230524,50,0.6254681647940075,0
"May 25, 2023",@ Colorado,REG,L,7-6,-119,O,11.0,MIA,2023,20230525,51,0.54337899543379,0
"May 26, 2023",@ LA Angels,REG,W,6-2,120,U,8.5,MIA,2023,20230526,52,0.45454545454545453,0
"May 27, 2023",@ LA Angels,REG,W,8-5,180,O,7.5,MIA,2023,20230527,53,0.35714285714285715,0
"May 28, 2023",@ LA Angels,REG,W,2-0,110,U,9.0,MIA,2023,20230528,54,0.47619047619047616,0
"May 30, 2023",vs San Diego,REG,L,9-4,-140,O,8.0,MIA,2023,20230530,55,0.5833333333333333,0
"May 31, 2023",vs San Diego,REG,W,2-1,102,U,8.5,MIA,2023,20230531,56,0.49504950495049505,0
"Jun 1, 2023",vs San Diego,REG,L,10-1,100,O,7.5,MIA,2023,20230601,57,0.5,0
"Jun 2, 2023",vs Oakland,REG,W,4-0,-210,U,8.5,MIA,2023,20230602,58,0.6774193548387097,0
"Jun 3, 2023",vs Oakland,REG,W,12-1,-220,O,8.0,MIA,2023,20230603,59,0.6875,0
"Jun 4, 2023",vs Oakland,REG,W,7-5,-240,O,7.5,MIA,2023,20230604,60,0.7058823529411764,0
"Jun 5, 2023",vs Kansas City,REG,W,9-6,-165,O,7.5,MIA,2023,20230605,61,0.6226415094339622,0
"Jun 6, 2023",vs Kansas City,REG,W,6-1,-165,U,7.5,MIA,2023,20230606,62,0.6226415094339622,0
"Jun 7, 2023",vs Kansas City,REG,W,6-1,-190,U,8.0,MIA,2023,20230607,63,0.6551724137931034,0
"Jun 9, 2023",@ Chi White Sox,REG,L,2-1,106,U,8.0,MIA,2023,20230609,64,0.4854368932038835,0
"Jun 10, 2023",@ Chi White Sox,REG,W,5-1,100,U,8.5,MIA,2023,20230610,65,0.5,0
"Jun 11, 2023",@ Chi White Sox,REG,W,6-5,102,O,8.0,MIA,2023,20230611,66,0.49504950495049505,0
"Jun 12, 2023",@ Seattle,REG,L,8-1,-102,O,7.5,MIA,2023,20230612,67,0.504950495049505,0
"Jun 13, 2023",@ Seattle,REG,L,9-3,130,O,7.0,MIA,2023,20230613,68,0.43478260869565216,0
"Jun 14, 2023",@ Seattle,REG,W,4-1,150,U,6.5,MIA,2023,20230614,69,0.4,0
"Jun 16, 2023",@ Washington,REG,W,6-5,-145,O,8.0,MIA,2023,20230616,70,0.5918367346938775,0
"Jun 17, 2023",@ Washington,REG,W,5-2,-170,U,9.0,MIA,2023,20230617,71,0.6296296296296297,0
"Jun 18, 2023",@ Washington,REG,W,4-2,-160,U,9.0,MIA,2023,20230618,72,0.6153846153846154,0
"Jun 19, 2023",vs Toronto,REG,W,11-0,140,O,8.0,MIA,2023,20230619,73,0.4166666666666667,0
"Jun 20, 2023",vs Toronto,REG,L,2-0,-120,U,7.5,MIA,2023,20230620,74,0.5454545454545454,0
"Jun 21, 2023",vs Toronto,REG,L,6-3,115,O,6.5,MIA,2023,20230621,75,0.46511627906976744,0
"Jun 22, 2023",vs Pittsburgh,REG,W,6-4,-165,O,7.0,MIA,2023,20230622,76,0.6226415094339622,0
"Jun 23, 2023",vs Pittsburgh,REG,L,3-1,-220,U,7.5,MIA,2023,20230623,77,0.6875,0
"Jun 24, 2023",vs Pittsburgh,REG,W,4-3,-170,U,8.0,MIA,2023,20230624,78,0.6296296296296297,0
"Jun 25, 2023",vs Pittsburgh,REG,W,2-0,-175,U,7.0,MIA,2023,20230625,79,0.6363636363636364,0
"Jun 27, 2023",@ Boston,REG,W,10-1,110,O,9.5,MIA,2023,20230627,80,0.47619047619047616,0
"Jun 28, 2023",@ Boston,REG,W,6-2,-134,U,9.0,MIA,2023,20230628,81,0.5726495726495726,0
"Jun 29, 2023",@ Boston,REG,W,2-0,105,U,8.5,MIA,2023,20230629,82,0.4878048780487805,0
