Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2024",@ Texas,REG,,,,,,CHN,2019,20240328,1,,0
"Mar 30, 2024",@ Texas,REG,,,,,,CHN,2019,20240330,2,,0
"Mar 31, 2024",@ Texas,REG,,,,,,CHN,2019,20240331,3,,0
"Apr 1, 2024",vs Colorado,REG,,,,,,CHN,2019,20240401,4,,0
"Apr 2, 2024",vs Colorado,REG,,,,,,CHN,2019,20240402,5,,0
"Apr 3, 2024",vs Colorado,REG,,,,,,CHN,2019,20240403,6,,0
"Apr 5, 2024",vs LA Dodgers,REG,,,,,,CHN,2019,20240405,7,,0
"Apr 6, 2024",vs LA Dodgers,REG,,,,,,CHN,2019,20240406,8,,0
"Apr 7, 2024",vs LA Dodgers,REG,,,,,,CHN,2019,20240407,9,,0
"Apr 8, 2024",@ San Diego,REG,,,,,,CHN,2019,20240408,10,,0
"Apr 9, 2024",@ San Diego,REG,,,,,,CHN,2019,20240409,11,,0
"Apr 10, 2024",@ San Diego,REG,,,,,,CHN,2019,20240410,12,,0
"Apr 12, 2024",@ Seattle,REG,,,,,,CHN,2019,20240412,13,,0
"Apr 13, 2024",@ Seattle,REG,,,,,,CHN,2019,20240413,14,,0
"Apr 14, 2024",@ Seattle,REG,,,,,,CHN,2019,20240414,15,,0
"Apr 15, 2024",@ Arizona,REG,,,,,,CHN,2019,20240415,16,,0
"Apr 16, 2024",@ Arizona,REG,,,,,,CHN,2019,20240416,17,,0
"Apr 17, 2024",@ Arizona,REG,,,,,,CHN,2019,20240417,18,,0
"Apr 18, 2024",vs Miami,REG,,,,,,CHN,2019,20240418,19,,0
"Apr 19, 2024",vs Miami,REG,,,,,,CHN,2019,20240419,20,,0
"Apr 20, 2024",vs Miami,REG,,,,,,CHN,2019,20240420,21,,0
"Apr 21, 2024",vs Miami,REG,,,,,,CHN,2019,20240421,22,,0
"Apr 23, 2024",vs Houston,REG,,,,,,CHN,2019,20240423,23,,0
"Apr 24, 2024",vs Houston,REG,,,,,,CHN,2019,20240424,24,,0
"Apr 25, 2024",vs Houston,REG,,,,,,CHN,2019,20240425,25,,0
"Apr 26, 2024",@ Boston,REG,,,,,,CHN,2019,20240426,26,,0
"Apr 27, 2024",@ Boston,REG,,,,,,CHN,2019,20240427,27,,0
"Apr 28, 2024",@ Boston,REG,,,,,,CHN,2019,20240428,28,,0
"Apr 29, 2024",@ NY Mets,REG,,,,,,CHN,2019,20240429,29,,0
"Apr 30, 2024",@ NY Mets,REG,,,,,,CHN,2019,20240430,30,,0
"May 1, 2024",@ NY Mets,REG,,,,,,CHN,2019,20240501,31,,0
"May 2, 2024",@ NY Mets,REG,,,,,,CHN,2019,20240502,32,,0
"May 3, 2024",vs Milwaukee,REG,,,,,,CHN,2019,20240503,33,,0
"May 4, 2024",vs Milwaukee,REG,,,,,,CHN,2019,20240504,34,,0
"May 5, 2024",vs Milwaukee,REG,,,,,,CHN,2019,20240505,35,,0
"May 6, 2024",vs San Diego,REG,,,,,,CHN,2019,20240506,36,,0
"May 7, 2024",vs San Diego,REG,,,,,,CHN,2019,20240507,37,,0
"May 8, 2024",vs San Diego,REG,,,,,,CHN,2019,20240508,38,,0
"May 10, 2024",@ Pittsburgh,REG,,,,,,CHN,2019,20240510,39,,0
"May 11, 2024",@ Pittsburgh,REG,,,,,,CHN,2019,20240511,40,,0
"May 12, 2024",@ Pittsburgh,REG,,,,,,CHN,2019,20240512,41,,0
"May 13, 2024",@ Atlanta,REG,,,,,,CHN,2019,20240513,42,,0
"May 14, 2024",@ Atlanta,REG,,,,,,CHN,2019,20240514,43,,0
"May 15, 2024",@ Atlanta,REG,,,,,,CHN,2019,20240515,44,,0
"May 16, 2024",vs Pittsburgh,REG,,,,,,CHN,2019,20240516,45,,0
"May 17, 2024",vs Pittsburgh,REG,,,,,,CHN,2019,20240517,46,,0
"May 18, 2024",vs Pittsburgh,REG,,,,,,CHN,2019,20240518,47,,0
"May 19, 2024",vs Pittsburgh,REG,,,,,,CHN,2019,20240519,48,,0
"May 21, 2024",vs Atlanta,REG,,,,,,CHN,2019,20240521,49,,0
"May 22, 2024",vs Atlanta,REG,,,,,,CHN,2019,20240522,50,,0
"May 23, 2024",vs Atlanta,REG,,,,,,CHN,2019,20240523,51,,0
"May 24, 2024",@ St. Louis,REG,,,,,,CHN,2019,20240524,52,,0
"May 25, 2024",@ St. Louis,REG,,,,,,CHN,2019,20240525,53,,0
"May 26, 2024",@ St. Louis,REG,,,,,,CHN,2019,20240526,54,,0
"May 27, 2024",@ Milwaukee,REG,,,,,,CHN,2019,20240527,55,,0
"May 28, 2024",@ Milwaukee,REG,,,,,,CHN,2019,20240528,56,,0
"May 29, 2024",@ Milwaukee,REG,,,,,,CHN,2019,20240529,57,,0
"May 30, 2024",@ Milwaukee,REG,,,,,,CHN,2019,20240530,58,,0
"May 31, 2024",vs Cincinnati,REG,,,,,,CHN,2019,20240531,59,,0
"Jun 1, 2024",vs Cincinnati,REG,,,,,,CHN,2019,20240601,60,,0
"Jun 2, 2024",vs Cincinnati,REG,,,,,,CHN,2019,20240602,61,,0
"Jun 4, 2024",vs Chi White Sox,REG,,,,,,CHN,2019,20240604,62,,0
"Jun 5, 2024",vs Chi White Sox,REG,,,,,,CHN,2019,20240605,63,,0
"Jun 6, 2024",@ Cincinnati,REG,,,,,,CHN,2019,20240606,64,,0
