Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"May 30, 2023",@ Baltimore,REG,L,8-5,117,O,9.0,CLE,2023,20230530,54,0.4608294930875576,0
"May 31, 2023",@ Baltimore,REG,W,12-8,-115,O,8.5,CLE,2023,20230531,55,0.5348837209302326,0
"Jun 1, 2023",@ Minnesota,REG,L,7-6,120,O,8.0,CLE,2023,20230601,56,0.45454545454545453,0
"Jun 2, 2023",@ Minnesota,REG,L,1-0,110,U,8.0,CLE,2023,20230602,57,0.47619047619047616,0
"Jun 3, 2023",@ Minnesota,REG,W,4-2,116,U,7.0,CLE,2023,20230603,58,0.46296296296296297,0
"Jun 4, 2023",@ Minnesota,REG,W,2-1,125,U,7.5,CLE,2023,20230604,59,0.4444444444444444,0
"Jun 6, 2023",vs Boston,REG,L,5-4,-105,O,7.5,CLE,2023,20230606,60,0.5121951219512195,0
"Jun 7, 2023",vs Boston,REG,W,5-2,-135,U,7.5,CLE,2023,20230607,61,0.574468085106383,0
"Jun 8, 2023",vs Boston,REG,W,10-3,-150,O,8.5,CLE,2023,20230608,62,0.6,0
"Jun 9, 2023",vs Houston,REG,W,10-9,-110,O,8.0,CLE,2023,20230609,63,0.5238095238095238,0
"Jun 10, 2023",vs Houston,REG,L,6-4,-130,O,8.0,CLE,2023,20230610,64,0.5652173913043479,0
"Jun 11, 2023",vs Houston,REG,W,5-0,-120,U,8.0,CLE,2023,20230611,65,0.5454545454545454,0
"Jun 13, 2023",@ San Diego,REG,L,6-3,148,O,7.5,CLE,2023,20230613,66,0.4032258064516129,0
"Jun 14, 2023",@ San Diego,REG,L,5-0,140,U,8.5,CLE,2023,20230614,67,0.4166666666666667,0
"Jun 15, 2023",@ San Diego,REG,W,8-6,102,O,9.0,CLE,2023,20230615,68,0.49504950495049505,0
"Jun 16, 2023",@ Arizona,REG,L,5-1,156,U,8.5,CLE,2023,20230616,69,0.390625,0
"Jun 17, 2023",@ Arizona,REG,L,6-3,-110,P,9.0,CLE,2023,20230617,70,0.5238095238095238,0
"Jun 18, 2023",@ Arizona,REG,W,12-3,-110,O,9.0,CLE,2023,20230618,71,0.5238095238095238,0
"Jun 20, 2023",vs Oakland,REG,W,3-2,-250,U,9.0,CLE,2023,20230620,72,0.7142857142857143,0
"Jun 21, 2023",vs Oakland,REG,W,7-6,-180,O,8.0,CLE,2023,20230621,73,0.6428571428571428,0
"Jun 22, 2023",vs Oakland,REG,W,6-1,-175,U,7.5,CLE,2023,20230622,74,0.6363636363636364,0
"Jun 23, 2023",vs Milwaukee,REG,L,7-1,-130,O,7.5,CLE,2023,20230623,75,0.5652173913043479,0
"Jun 24, 2023",vs Milwaukee,REG,W,4-2,-120,U,8.0,CLE,2023,20230624,76,0.5454545454545454,0
"Jun 25, 2023",vs Milwaukee,REG,L,5-4,-110,O,8.0,CLE,2023,20230625,77,0.5238095238095238,0
"Jun 27, 2023",@ Kansas City,REG,W,2-1,-140,U,9.0,CLE,2023,20230627,78,0.5833333333333333,0
"Jun 28, 2023",@ Kansas City,REG,W,14-1,-145,O,9.0,CLE,2023,20230628,79,0.5918367346938775,0
"Jun 29, 2023",@ Kansas City,REG,L,4-3,-150,U,9.0,CLE,2023,20230629,80,0.6,0
"Jun 30, 2023",@ Chi Cubs,REG,L,10-1,170,O,8.5,CLE,2023,20230630,81,0.37037037037037035,0
"Jul 1, 2023",@ Chi Cubs,REG,W,6-0,115,U,7.0,CLE,2023,20230701,82,0.46511627906976744,0
"Jul 2, 2023",@ Chi Cubs,REG,W,8-6,-108,O,7.5,CLE,2023,20230702,83,0.5192307692307692,0
"Jul 3, 2023",vs Atlanta,REG,L,4-2,132,U,9.0,CLE,2023,20230703,84,0.43103448275862066,0
"Jul 4, 2023",vs Atlanta,REG,W,6-5,120,O,9.0,CLE,2023,20230704,85,0.45454545454545453,0
"Jul 5, 2023",vs Atlanta,REG,L,8-1,157,U,10.5,CLE,2023,20230705,86,0.38910505836575876,0
"Jul 6, 2023",vs Kansas City,REG,W,6-1,-230,U,9.0,CLE,2023,20230706,87,0.696969696969697,0
"Jul 7, 2023",vs Kansas City,REG,W,3-0,-185,U,8.5,CLE,2023,20230707,88,0.6491228070175439,0
"Jul 8, 2023",vs Kansas City,REG,W,10-6,-190,O,8.5,CLE,2023,20230708,89,0.6551724137931034,0
"Jul 9, 2023",vs Kansas City,REG,L,4-1,-225,U,8.0,CLE,2023,20230709,90,0.6923076923076923,0
"Jul 14, 2023",@ Texas,REG,L,12-4,124,O,8.5,CLE,2023,20230714,91,0.44642857142857145,0
"Jul 15, 2023",@ Texas,REG,L,2-0,145,U,8.5,CLE,2023,20230715,92,0.40816326530612246,0
"Jul 16, 2023",@ Texas,REG,L,6-5,121,O,9.0,CLE,2023,20230716,93,0.45248868778280543,0
"Jul 17, 2023",@ Pittsburgh,REG,W,11-0,-125,O,9.0,CLE,2023,20230717,94,0.5555555555555556,0
"Jul 18, 2023",@ Pittsburgh,REG,W,10-1,100,O,8.5,CLE,2023,20230718,95,0.5,0
"Jul 19, 2023",@ Pittsburgh,REG,L,7-5,-137,O,8.5,CLE,2023,20230719,96,0.5780590717299579,0
"Jul 21, 2023",vs Philadelphia,REG,W,6-5,-102,O,8.5,CLE,2023,20230721,97,0.504950495049505,0
"Jul 22, 2023",vs Philadelphia,REG,W,1-0,110,U,8.0,CLE,2023,20230722,98,0.47619047619047616,0
"Jul 23, 2023",vs Philadelphia,REG,L,8-5,110,O,8.5,CLE,2023,20230723,99,0.47619047619047616,0
"Jul 24, 2023",vs Kansas City,REG,L,5-3,-215,U,9.0,CLE,2023,20230724,100,0.6825396825396826,0
"Jul 25, 2023",vs Kansas City,REG,W,5-1,-200,U,9.0,CLE,2023,20230725,101,0.6666666666666667,0
"Jul 26, 2023",vs Kansas City,REG,W,8-3,-200,O,10.0,CLE,2023,20230726,102,0.6666666666666667,0
"Jul 27, 2023",@ Chi White Sox,REG,W,6-3,-110,O,7.5,CLE,2023,20230727,103,0.5238095238095238,0
"Jul 28, 2023",@ Chi White Sox,REG,L,3-0,-135,U,10.0,CLE,2023,20230728,104,0.574468085106383,0
"Jul 29, 2023",@ Chi White Sox,REG,L,7-2,-127,U,9.5,CLE,2023,20230729,105,0.5594713656387665,0
"Jul 30, 2023",@ Chi White Sox,REG,W,5-0,-137,U,9.0,CLE,2023,20230730,106,0.5780590717299579,0
"Jul 31, 2023",@ Houston,REG,L,7-3,150,O,9.5,CLE,2023,20230731,107,0.4,0
"Aug 1, 2023",@ Houston,REG,L,2-0,165,U,7.5,CLE,2023,20230801,108,0.37735849056603776,0
"Aug 2, 2023",@ Houston,REG,L,3-2,120,U,8.5,CLE,2023,20230802,109,0.45454545454545453,0
"Aug 4, 2023",vs Chi White Sox,REG,W,4-2,-165,U,8.5,CLE,2023,20230804,110,0.6226415094339622,0
"Aug 5, 2023",vs Chi White Sox,REG,L,7-4,-140,O,9.5,CLE,2023,20230805,111,0.5833333333333333,0
"Aug 6, 2023",vs Chi White Sox,REG,L,5-3,-139,U,8.5,CLE,2023,20230806,112,0.5815899581589958,0
"Aug 7, 2023",vs Toronto,REG,L,3-1,105,U,8.5,CLE,2023,20230807,113,0.4878048780487805,0
"Aug 8, 2023",vs Toronto,REG,W,1-0,112,U,8.0,CLE,2023,20230808,114,0.4716981132075472,0
"Aug 9, 2023",vs Toronto,REG,L,1-0,152,U,8.0,CLE,2023,20230809,115,0.3968253968253968,0
"Aug 10, 2023",vs Toronto,REG,W,4-3,125,U,9.5,CLE,2023,20230810,116,0.4444444444444444,0
"Aug 11, 2023",@ Tampa Bay,REG,L,9-8,170,O,8.0,CLE,2023,20230811,117,0.37037037037037035,0
"Aug 12, 2023",@ Tampa Bay,REG,L,6-5,139,O,8.0,CLE,2023,20230812,118,0.41841004184100417,0
"Aug 13, 2023",@ Tampa Bay,REG,W,9-2,164,O,7.0,CLE,2023,20230813,119,0.3787878787878788,0
"Aug 15, 2023",@ Cincinnati,REG,W,3-0,107,U,9.5,CLE,2023,20230815,120,0.4830917874396135,0
"Aug 16, 2023",@ Cincinnati,REG,L,7-2,153,U,9.5,CLE,2023,20230816,121,0.3952569169960474,0
"Aug 18, 2023",vs Detroit,REG,L,4-2,-121,U,7.0,CLE,2023,20230818,122,0.5475113122171946,1
"Aug 18, 2023",vs Detroit,REG,W,4-1,-144,U,8.5,CLE,2023,20230818,123,0.5901639344262295,2
"Aug 19, 2023",vs Detroit,REG,L,4-3,-174,U,8.0,CLE,2023,20230819,124,0.635036496350365,0
"Aug 20, 2023",vs Detroit,REG,L,4-1,-105,U,7.5,CLE,2023,20230820,125,0.5121951219512195,0
"Aug 22, 2023",vs LA Dodgers,REG,W,8-3,170,O,9.0,CLE,2023,20230822,126,0.37037037037037035,0
