Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 28, 2024",@ LA Dodgers,REG,,,,,,SLN,2019,20240328,1,,0
"Mar 29, 2024",@ LA Dodgers,REG,,,,,,SLN,2019,20240329,2,,0
"Mar 30, 2024",@ LA Dodgers,REG,,,,,,SLN,2019,20240330,3,,0
"Mar 31, 2024",@ LA Dodgers,REG,,,,,,SLN,2019,20240331,4,,0
"Apr 1, 2024",@ San Diego,REG,,,,,,SLN,2019,20240401,5,,0
"Apr 2, 2024",@ San Diego,REG,,,,,,SLN,2019,20240402,6,,0
"Apr 3, 2024",@ San Diego,REG,,,,,,SLN,2019,20240403,7,,0
"Apr 4, 2024",vs Miami,REG,,,,,,SLN,2019,20240404,8,,0
"Apr 6, 2024",vs Miami,REG,,,,,,SLN,2019,20240406,9,,0
"Apr 7, 2024",vs Miami,REG,,,,,,SLN,2019,20240407,10,,0
"Apr 8, 2024",vs Philadelphia,REG,,,,,,SLN,2019,20240408,11,,0
"Apr 9, 2024",vs Philadelphia,REG,,,,,,SLN,2019,20240409,12,,0
"Apr 10, 2024",vs Philadelphia,REG,,,,,,SLN,2019,20240410,13,,0
"Apr 12, 2024",@ Arizona,REG,,,,,,SLN,2019,20240412,14,,0
"Apr 13, 2024",@ Arizona,REG,,,,,,SLN,2019,20240413,15,,0
"Apr 14, 2024",@ Arizona,REG,,,,,,SLN,2019,20240414,16,,0
"Apr 15, 2024",@ Oakland,REG,,,,,,SLN,2019,20240415,17,,0
"Apr 16, 2024",@ Oakland,REG,,,,,,SLN,2019,20240416,18,,0
"Apr 17, 2024",@ Oakland,REG,,,,,,SLN,2019,20240417,19,,0
"Apr 19, 2024",vs Milwaukee,REG,,,,,,SLN,2019,20240419,20,,0
"Apr 20, 2024",vs Milwaukee,REG,,,,,,SLN,2019,20240420,21,,0
"Apr 21, 2024",vs Milwaukee,REG,,,,,,SLN,2019,20240421,22,,0
"Apr 22, 2024",vs Arizona,REG,,,,,,SLN,2019,20240422,23,,0
"Apr 23, 2024",vs Arizona,REG,,,,,,SLN,2019,20240423,24,,0
"Apr 24, 2024",vs Arizona,REG,,,,,,SLN,2019,20240424,25,,0
"Apr 26, 2024",@ NY Mets,REG,,,,,,SLN,2019,20240426,26,,0
"Apr 27, 2024",@ NY Mets,REG,,,,,,SLN,2019,20240427,27,,0
"Apr 28, 2024",@ NY Mets,REG,,,,,,SLN,2019,20240428,28,,0
"Apr 29, 2024",@ Detroit,REG,,,,,,SLN,2019,20240429,29,,0
"Apr 30, 2024",@ Detroit,REG,,,,,,SLN,2019,20240430,30,,0
"May 1, 2024",@ Detroit,REG,,,,,,SLN,2019,20240501,31,,0
"May 3, 2024",vs Chi White Sox,REG,,,,,,SLN,2019,20240503,32,,0
"May 4, 2024",vs Chi White Sox,REG,,,,,,SLN,2019,20240504,33,,0
"May 5, 2024",vs Chi White Sox,REG,,,,,,SLN,2019,20240505,34,,0
"May 6, 2024",vs NY Mets,REG,,,,,,SLN,2019,20240506,35,,0
"May 7, 2024",vs NY Mets,REG,,,,,,SLN,2019,20240507,36,,0
"May 8, 2024",vs NY Mets,REG,,,,,,SLN,2019,20240508,37,,0
"May 9, 2024",@ Milwaukee,REG,,,,,,SLN,2019,20240509,38,,0
"May 10, 2024",@ Milwaukee,REG,,,,,,SLN,2019,20240510,39,,0
"May 11, 2024",@ Milwaukee,REG,,,,,,SLN,2019,20240511,40,,0
"May 12, 2024",@ Milwaukee,REG,,,,,,SLN,2019,20240512,41,,0
"May 13, 2024",@ LA Angels,REG,,,,,,SLN,2019,20240513,42,,0
"May 14, 2024",@ LA Angels,REG,,,,,,SLN,2019,20240514,43,,0
"May 15, 2024",@ LA Angels,REG,,,,,,SLN,2019,20240515,44,,0
"May 17, 2024",vs Boston,REG,,,,,,SLN,2019,20240517,45,,0
"May 18, 2024",vs Boston,REG,,,,,,SLN,2019,20240518,46,,0
"May 19, 2024",vs Boston,REG,,,,,,SLN,2019,20240519,47,,0
"May 20, 2024",vs Baltimore,REG,,,,,,SLN,2019,20240520,48,,0
"May 21, 2024",vs Baltimore,REG,,,,,,SLN,2019,20240521,49,,0
