Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"May 28, 2023",vs Washington,REG,W,3-2,-115,U,9.0,KCA,2023,20230528,54,0.5348837209302326,0
"May 29, 2023",@ St. Louis,REG,W,7-0,160,U,9.5,KCA,2023,20230529,55,0.38461538461538464,0
"May 30, 2023",@ St. Louis,REG,L,2-1,170,U,9.0,KCA,2023,20230530,56,0.37037037037037035,0
"Jun 2, 2023",vs Colorado,REG,L,7-2,-125,U,9.5,KCA,2023,20230602,57,0.5555555555555556,0
"Jun 3, 2023",vs Colorado,REG,L,6-4,-150,O,9.5,KCA,2023,20230603,58,0.6,0
"Jun 4, 2023",vs Colorado,REG,W,2-0,-150,U,9.0,KCA,2023,20230604,59,0.6,0
"Jun 5, 2023",@ Miami,REG,L,9-6,140,O,7.5,KCA,2023,20230605,60,0.4166666666666667,0
"Jun 6, 2023",@ Miami,REG,L,6-1,150,U,7.5,KCA,2023,20230606,61,0.4,0
"Jun 7, 2023",@ Miami,REG,L,6-1,156,U,8.0,KCA,2023,20230607,62,0.390625,0
"Jun 9, 2023",@ Baltimore,REG,L,3-2,165,U,8.0,KCA,2023,20230609,63,0.37735849056603776,0
"Jun 10, 2023",@ Baltimore,REG,L,6-1,122,U,9.5,KCA,2023,20230610,64,0.45045045045045046,0
"Jun 11, 2023",@ Baltimore,REG,L,11-3,135,O,9.0,KCA,2023,20230611,65,0.425531914893617,0
"Jun 12, 2023",vs Cincinnati,REG,L,5-4,-110,O,8.5,KCA,2023,20230612,66,0.5238095238095238,0
"Jun 13, 2023",vs Cincinnati,REG,L,5-4,100,U,10.0,KCA,2023,20230613,67,0.5,0
"Jun 14, 2023",vs Cincinnati,REG,L,7-4,100,O,9.5,KCA,2023,20230614,68,0.5,0
"Jun 16, 2023",vs LA Angels,REG,L,3-0,126,U,9.0,KCA,2023,20230616,69,0.4424778761061947,0
"Jun 17, 2023",vs LA Angels,REG,W,10-9,140,O,10.0,KCA,2023,20230617,70,0.4166666666666667,0
"Jun 18, 2023",vs LA Angels,REG,L,5-2,100,U,9.0,KCA,2023,20230618,71,0.5,0
"Jun 19, 2023",@ Detroit,REG,L,6-4,130,O,9.0,KCA,2023,20230619,72,0.43478260869565216,0
"Jun 20, 2023",@ Detroit,REG,W,1-0,122,U,8.5,KCA,2023,20230620,73,0.45045045045045046,0
"Jun 21, 2023",@ Detroit,REG,L,9-4,120,O,8.5,KCA,2023,20230621,74,0.45454545454545453,0
"Jun 22, 2023",@ Tampa Bay,REG,W,6-5,270,O,7.5,KCA,2023,20230622,75,0.2702702702702703,0
"Jun 23, 2023",@ Tampa Bay,REG,L,11-3,220,O,7.5,KCA,2023,20230623,76,0.3125,0
"Jun 24, 2023",@ Tampa Bay,REG,W,9-4,200,O,9.0,KCA,2023,20230624,77,0.3333333333333333,0
"Jun 25, 2023",@ Tampa Bay,REG,L,3-1,240,U,8.5,KCA,2023,20230625,78,0.29411764705882354,0
"Jun 27, 2023",vs Cleveland,REG,L,2-1,117,U,9.0,KCA,2023,20230627,79,0.4608294930875576,0
"Jun 28, 2023",vs Cleveland,REG,L,14-1,125,O,9.0,KCA,2023,20230628,80,0.4444444444444444,0
"Jun 29, 2023",vs Cleveland,REG,W,4-3,130,U,9.0,KCA,2023,20230629,81,0.43478260869565216,0
"Jun 30, 2023",vs LA Dodgers,REG,L,9-3,200,O,9.5,KCA,2023,20230630,82,0.3333333333333333,0
"Jul 1, 2023",vs LA Dodgers,REG,W,6-4,200,O,9.0,KCA,2023,20230701,83,0.3333333333333333,0
"Jul 2, 2023",vs LA Dodgers,REG,W,9-1,155,O,9.5,KCA,2023,20230702,84,0.39215686274509803,0
"Jul 3, 2023",@ Minnesota,REG,L,8-4,185,O,8.5,KCA,2023,20230703,85,0.3508771929824561,0
"Jul 4, 2023",@ Minnesota,REG,L,9-3,170,O,9.0,KCA,2023,20230704,86,0.37037037037037035,0
"Jul 5, 2023",@ Minnesota,REG,L,5-0,220,U,8.0,KCA,2023,20230705,87,0.3125,0
"Jul 6, 2023",@ Cleveland,REG,L,6-1,190,U,9.0,KCA,2023,20230706,88,0.3448275862068966,0
"Jul 7, 2023",@ Cleveland,REG,L,3-0,165,U,8.5,KCA,2023,20230707,89,0.37735849056603776,0
"Jul 8, 2023",@ Cleveland,REG,L,10-6,160,O,8.5,KCA,2023,20230708,90,0.38461538461538464,0
"Jul 9, 2023",@ Cleveland,REG,W,4-1,185,U,8.0,KCA,2023,20230709,91,0.3508771929824561,0
"Jul 15, 2023",vs Tampa Bay,REG,L,6-1,230,U,9.0,KCA,2023,20230715,92,0.30303030303030304,1
"Jul 15, 2023",vs Tampa Bay,REG,L,4-2,164,U,9.5,KCA,2023,20230715,93,0.3787878787878788,2
"Jul 16, 2023",vs Tampa Bay,REG,W,8-4,190,O,9.0,KCA,2023,20230716,94,0.3448275862068966,0
"Jul 17, 2023",vs Detroit,REG,L,3-2,120,U,9.5,KCA,2023,20230717,95,0.45454545454545453,0
"Jul 18, 2023",vs Detroit,REG,W,11-10,155,O,8.0,KCA,2023,20230718,96,0.39215686274509803,0
"Jul 19, 2023",vs Detroit,REG,L,3-2,130,U,8.5,KCA,2023,20230719,97,0.43478260869565216,0
"Jul 20, 2023",vs Detroit,REG,L,3-0,119,U,9.0,KCA,2023,20230720,98,0.45662100456621,0
"Jul 21, 2023",@ NY Yankees,REG,L,5-4,170,O,8.5,KCA,2023,20230721,99,0.37037037037037035,0
"Jul 22, 2023",@ NY Yankees,REG,L,5-2,200,U,8.0,KCA,2023,20230722,100,0.3333333333333333,0
"Jul 23, 2023",@ NY Yankees,REG,L,8-5,170,O,9.0,KCA,2023,20230723,101,0.37037037037037035,0
"Jul 24, 2023",@ Cleveland,REG,W,5-3,180,U,9.0,KCA,2023,20230724,102,0.35714285714285715,0
"Jul 25, 2023",@ Cleveland,REG,L,5-1,170,U,9.0,KCA,2023,20230725,103,0.37037037037037035,0
"Jul 26, 2023",@ Cleveland,REG,L,8-3,170,O,10.0,KCA,2023,20230726,104,0.37037037037037035,0
"Jul 28, 2023",vs Minnesota,REG,W,8-5,143,O,10.0,KCA,2023,20230728,105,0.411522633744856,0
