Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jun 26, 2023",vs Cincinnati,REG,W,10-3,-130,O,10.0,BAL,2023,20230626,77,0.5652173913043479,0
"Jun 27, 2023",vs Cincinnati,REG,L,3-1,-150,U,8.0,BAL,2023,20230627,78,0.6,0
"Jun 28, 2023",vs Cincinnati,REG,L,11-7,-165,O,9.5,BAL,2023,20230628,79,0.6226415094339622,0
"Jun 30, 2023",vs Minnesota,REG,L,8-1,-115,O,8.5,BAL,2023,20230630,80,0.5348837209302326,0
"Jul 1, 2023",vs Minnesota,REG,L,1-0,-145,U,8.5,BAL,2023,20230701,81,0.5918367346938775,0
"Jul 2, 2023",vs Minnesota,REG,W,2-1,105,U,9.0,BAL,2023,20230702,82,0.4878048780487805,0
"Jul 3, 2023",@ NY Yankees,REG,L,6-3,-115,O,8.5,BAL,2023,20230703,83,0.5348837209302326,0
"Jul 4, 2023",@ NY Yankees,REG,L,8-4,107,O,9.0,BAL,2023,20230704,84,0.4830917874396135,0
"Jul 5, 2023",@ NY Yankees,REG,W,6-3,-105,P,9.0,BAL,2023,20230705,85,0.5121951219512195,0
"Jul 6, 2023",@ NY Yankees,REG,W,14-1,-120,O,8.5,BAL,2023,20230706,86,0.5454545454545454,0
"Jul 7, 2023",@ Minnesota,REG,W,3-1,145,U,8.5,BAL,2023,20230707,87,0.40816326530612246,0
"Jul 8, 2023",@ Minnesota,REG,W,6-2,105,P,8.0,BAL,2023,20230708,88,0.4878048780487805,0
"Jul 9, 2023",@ Minnesota,REG,W,15-2,130,O,9.0,BAL,2023,20230709,89,0.43478260869565216,0
"Jul 14, 2023",vs Miami,REG,W,5-2,-135,U,8.0,BAL,2023,20230714,90,0.574468085106383,0
"Jul 15, 2023",vs Miami,REG,W,6-5,-115,O,8.5,BAL,2023,20230715,91,0.5348837209302326,0
"Jul 16, 2023",vs Miami,REG,W,5-4,-175,O,8.5,BAL,2023,20230716,92,0.6363636363636364,0
"Jul 17, 2023",vs LA Dodgers,REG,L,6-4,-102,O,9.5,BAL,2023,20230717,93,0.504950495049505,0
"Jul 18, 2023",vs LA Dodgers,REG,L,10-3,-125,O,9.5,BAL,2023,20230718,94,0.5555555555555556,0
"Jul 19, 2023",vs LA Dodgers,REG,W,8-5,125,O,9.0,BAL,2023,20230719,95,0.4444444444444444,0
"Jul 20, 2023",@ Tampa Bay,REG,W,4-3,155,U,8.0,BAL,2023,20230720,96,0.39215686274509803,0
"Jul 21, 2023",@ Tampa Bay,REG,L,3-0,130,U,8.0,BAL,2023,20230721,97,0.43478260869565216,0
"Jul 22, 2023",@ Tampa Bay,REG,W,6-5,170,O,7.5,BAL,2023,20230722,98,0.37037037037037035,0
"Jul 23, 2023",@ Tampa Bay,REG,W,5-3,133,U,8.5,BAL,2023,20230723,99,0.4291845493562232,0
"Jul 24, 2023",@ Philadelphia,REG,W,3-2,104,U,9.5,BAL,2023,20230724,100,0.49019607843137253,0
"Jul 25, 2023",@ Philadelphia,REG,L,4-3,115,U,9.5,BAL,2023,20230725,101,0.46511627906976744,0
"Jul 26, 2023",@ Philadelphia,REG,L,6-4,-105,O,9.5,BAL,2023,20230726,102,0.5121951219512195,0
"Jul 28, 2023",vs NY Yankees,REG,W,1-0,115,U,8.5,BAL,2023,20230728,103,0.46511627906976744,0
"Jul 29, 2023",vs NY Yankees,REG,L,8-3,-120,O,9.5,BAL,2023,20230729,104,0.5454545454545454,0
"Jul 30, 2023",vs NY Yankees,REG,W,9-3,-152,O,8.5,BAL,2023,20230730,105,0.6031746031746033,0
"Jul 31, 2023",@ Toronto,REG,W,4-2,122,U,9.0,BAL,2023,20230731,106,0.45045045045045046,0
"Aug 1, 2023",@ Toronto,REG,W,13-3,100,O,8.5,BAL,2023,20230801,107,0.5,0
"Aug 2, 2023",@ Toronto,REG,L,4-1,115,U,8.5,BAL,2023,20230802,108,0.46511627906976744,0
"Aug 3, 2023",@ Toronto,REG,W,6-1,150,U,8.0,BAL,2023,20230803,109,0.4,0
"Aug 4, 2023",vs NY Mets,REG,W,10-3,-150,O,9.0,BAL,2023,20230804,110,0.6,0
"Aug 5, 2023",vs NY Mets,REG,W,7-3,-164,O,9.5,BAL,2023,20230805,111,0.6212121212121212,0
"Aug 6, 2023",vs NY Mets,REG,W,2-0,-200,U,8.5,BAL,2023,20230806,112,0.6666666666666667,0
"Aug 8, 2023",vs Houston,REG,L,7-6,110,O,8.5,BAL,2023,20230808,113,0.47619047619047616,0
"Aug 9, 2023",vs Houston,REG,L,8-2,-135,P,10.0,BAL,2023,20230809,114,0.574468085106383,0
"Aug 10, 2023",vs Houston,REG,W,5-4,103,U,9.5,BAL,2023,20230810,115,0.49261083743842365,0
"Aug 11, 2023",@ Seattle,REG,L,9-2,130,O,7.5,BAL,2023,20230811,116,0.43478260869565216,0
"Aug 12, 2023",@ Seattle,REG,W,1-0,143,U,8.0,BAL,2023,20230812,117,0.411522633744856,0
"Aug 13, 2023",@ Seattle,REG,W,5-3,100,P,8.0,BAL,2023,20230813,118,0.5,0
"Aug 14, 2023",@ San Diego,REG,W,4-1,125,U,8.5,BAL,2023,20230814,119,0.4444444444444444,0
"Aug 15, 2023",@ San Diego,REG,L,10-3,-102,O,8.5,BAL,2023,20230815,120,0.504950495049505,0
"Aug 16, 2023",@ San Diego,REG,L,5-2,160,U,8.0,BAL,2023,20230816,121,0.38461538461538464,0
"Aug 18, 2023",@ Oakland,REG,W,9-4,-220,O,8.5,BAL,2023,20230818,122,0.6875,0
"Aug 19, 2023",@ Oakland,REG,W,7-2,-170,O,8.5,BAL,2023,20230819,123,0.6296296296296297,0
"Aug 20, 2023",@ Oakland,REG,W,12-1,-192,O,8.5,BAL,2023,20230820,124,0.6575342465753424,0
"Aug 22, 2023",vs Toronto,REG,L,6-3,-106,O,8.0,BAL,2023,20230822,125,0.5145631067961165,0
"Aug 23, 2023",vs Toronto,REG,W,7-0,123,U,8.0,BAL,2023,20230823,126,0.4484304932735426,0
"Aug 24, 2023",vs Toronto,REG,W,5-3,-101,U,9.0,BAL,2023,20230824,127,0.5024875621890548,0
"Aug 25, 2023",vs Colorado,REG,W,5-4,-240,P,9.0,BAL,2023,20230825,128,0.7058823529411764,0
"Aug 26, 2023",vs Colorado,REG,W,5-4,-305,O,8.5,BAL,2023,20230826,129,0.7530864197530864,0
"Aug 27, 2023",vs Colorado,REG,L,4-3,-260,U,9.0,BAL,2023,20230827,130,0.7222222222222222,0
"Aug 28, 2023",vs Chi White Sox,REG,W,9-0,-260,P,9.0,BAL,2023,20230828,131,0.7222222222222222,0
"Aug 29, 2023",vs Chi White Sox,REG,W,9-3,-240,O,9.0,BAL,2023,20230829,132,0.7058823529411764,0
"Aug 30, 2023",vs Chi White Sox,REG,L,10-5,-175,O,8.5,BAL,2023,20230830,133,0.6363636363636364,0
"Sep 1, 2023",@ Arizona,REG,L,4-2,-113,U,9.5,BAL,2023,20230901,134,0.5305164319248826,0
"Sep 2, 2023",@ Arizona,REG,W,7-3,-124,O,9.0,BAL,2023,20230902,135,0.5535714285714286,0
"Sep 3, 2023",@ Arizona,REG,W,8-5,130,O,8.5,BAL,2023,20230903,136,0.43478260869565216,0
"Sep 4, 2023",@ LA Angels,REG,W,6-3,-180,O,8.5,BAL,2023,20230904,137,0.6428571428571428,0
"Sep 5, 2023",@ LA Angels,REG,W,5-4,-180,O,8.5,BAL,2023,20230905,138,0.6428571428571428,0
"Sep 6, 2023",@ LA Angels,REG,W,10-3,-150,O,8.5,BAL,2023,20230906,139,0.6,0
"Sep 8, 2023",@ Boston,REG,W,11-2,-114,O,10.5,BAL,2023,20230908,140,0.5327102803738317,0
"Sep 9, 2023",@ Boston,REG,W,13-12,125,O,10.0,BAL,2023,20230909,141,0.4444444444444444,0
"Sep 10, 2023",@ Boston,REG,L,7-3,-115,O,9.5,BAL,2023,20230910,142,0.5348837209302326,0
"Sep 11, 2023",vs St. Louis,REG,W,11-5,-170,O,10.0,BAL,2023,20230911,143,0.6296296296296297,0
"Sep 12, 2023",vs St. Louis,REG,L,5-2,-185,U,11.0,BAL,2023,20230912,144,0.6491228070175439,0
"Sep 13, 2023",vs St. Louis,REG,L,1-0,-200,U,9.0,BAL,2023,20230913,145,0.6666666666666667,0
"Sep 14, 2023",vs Tampa Bay,REG,L,4-3,-128,U,8.0,BAL,2023,20230914,146,0.5614035087719298,0
"Sep 15, 2023",vs Tampa Bay,REG,L,7-1,114,U,8.5,BAL,2023,20230915,147,0.4672897196261682,0
"Sep 16, 2023",vs Tampa Bay,REG,W,8-0,105,O,7.5,BAL,2023,20230916,148,0.4878048780487805,0
"Sep 17, 2023",vs Tampa Bay,REG,W,5-4,-115,P,9.0,BAL,2023,20230917,149,0.5348837209302326,0
"Sep 18, 2023",@ Houston,REG,W,8-7,164,O,8.5,BAL,2023,20230918,150,0.3787878787878788,0
"Sep 19, 2023",@ Houston,REG,W,9-5,155,O,9.0,BAL,2023,20230919,151,0.39215686274509803,0
"Sep 20, 2023",@ Houston,REG,L,2-1,-111,U,9.0,BAL,2023,20230920,152,0.5260663507109005,0
"Sep 21, 2023",@ Cleveland,REG,L,5-2,-150,U,8.0,BAL,2023,20230921,153,0.6,0
"Sep 22, 2023",@ Cleveland,REG,L,9-8,104,O,8.0,BAL,2023,20230922,154,0.49019607843137253,0
"Sep 23, 2023",@ Cleveland,REG,W,2-1,-127,U,8.0,BAL,2023,20230923,155,0.5594713656387665,0
"Sep 24, 2023",@ Cleveland,REG,W,5-1,102,U,7.0,BAL,2023,20230924,156,0.49504950495049505,0
"Sep 26, 2023",vs Washington,REG,W,1-0,-250,U,7.5,BAL,2023,20230926,157,0.7142857142857143,0
"Sep 27, 2023",vs Washington,REG,W,5-1,-260,U,8.0,BAL,2023,20230927,158,0.7222222222222222,0
"Sep 28, 2023",vs Boston,REG,W,2-0,-120,U,7.5,BAL,2023,20230928,159,0.5454545454545454,0
"Sep 29, 2023",vs Boston,REG,L,3-0,105,U,7.5,BAL,2023,20230929,160,0.4878048780487805,0
"Sep 30, 2023",vs Boston,REG,W,5-2,-127,U,8.0,BAL,2023,20230930,161,0.5594713656387665,0
"Oct 1, 2023",vs Boston,REG,L,6-1,-165,U,8.5,BAL,2023,20231001,162,0.6226415094339622,0
