Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"May 30, 2023",vs Cincinnati,REG,L,9-8,-170,O,9.5,BOS,2023,20230530,54,0.6296296296296297,0
"May 31, 2023",vs Cincinnati,REG,L,5-4,-165,U,10.5,BOS,2023,20230531,55,0.6226415094339622,0
"Jun 1, 2023",vs Cincinnati,REG,W,8-2,-170,O,9.5,BOS,2023,20230601,56,0.6296296296296297,0
"Jun 3, 2023",vs Tampa Bay,REG,W,8-5,-117,O,9.0,BOS,2023,20230603,57,0.5391705069124424,1
"Jun 3, 2023",vs Tampa Bay,REG,L,4-2,136,U,8.5,BOS,2023,20230603,58,0.423728813559322,2
"Jun 4, 2023",vs Tampa Bay,REG,L,6-2,110,U,9.0,BOS,2023,20230604,59,0.47619047619047616,0
"Jun 5, 2023",vs Tampa Bay,REG,L,4-1,125,U,8.0,BOS,2023,20230605,60,0.4444444444444444,0
"Jun 6, 2023",@ Cleveland,REG,W,5-4,-105,O,7.5,BOS,2023,20230606,61,0.5121951219512195,0
"Jun 7, 2023",@ Cleveland,REG,L,5-2,115,U,7.5,BOS,2023,20230607,62,0.46511627906976744,0
"Jun 8, 2023",@ Cleveland,REG,L,10-3,130,O,8.5,BOS,2023,20230608,63,0.43478260869565216,0
"Jun 9, 2023",@ NY Yankees,REG,W,3-2,135,U,8.0,BOS,2023,20230609,64,0.425531914893617,0
"Jun 10, 2023",@ NY Yankees,REG,L,3-1,115,U,9.0,BOS,2023,20230610,65,0.46511627906976744,0
"Jun 11, 2023",@ NY Yankees,REG,W,3-2,105,U,8.5,BOS,2023,20230611,66,0.4878048780487805,0
"Jun 12, 2023",vs Colorado,REG,L,4-3,-245,U,9.0,BOS,2023,20230612,67,0.7101449275362319,0
"Jun 13, 2023",vs Colorado,REG,L,7-6,-220,O,9.0,BOS,2023,20230613,68,0.6875,0
"Jun 14, 2023",vs Colorado,REG,W,6-3,-230,U,9.5,BOS,2023,20230614,69,0.696969696969697,0
"Jun 16, 2023",vs NY Yankees,REG,W,15-5,-122,O,10.0,BOS,2023,20230616,70,0.5495495495495495,0
"Jun 18, 2023",vs NY Yankees,REG,W,6-2,-105,U,9.0,BOS,2023,20230618,71,0.5121951219512195,1
"Jun 18, 2023",vs NY Yankees,REG,W,4-1,-130,U,8.5,BOS,2023,20230618,72,0.5652173913043479,2
"Jun 19, 2023",@ Minnesota,REG,W,9-3,122,O,7.5,BOS,2023,20230619,73,0.45045045045045046,0
"Jun 20, 2023",@ Minnesota,REG,W,10-4,105,O,8.5,BOS,2023,20230620,74,0.4878048780487805,0
"Jun 21, 2023",@ Minnesota,REG,L,5-4,104,O,8.5,BOS,2023,20230621,75,0.49019607843137253,0
"Jun 22, 2023",@ Minnesota,REG,L,6-0,126,U,9.0,BOS,2023,20230622,76,0.4424778761061947,0
"Jun 23, 2023",@ Chi White Sox,REG,W,3-1,-125,U,8.5,BOS,2023,20230623,77,0.5555555555555556,0
"Jun 24, 2023",@ Chi White Sox,REG,L,5-4,-112,O,8.5,BOS,2023,20230624,78,0.5283018867924528,0
"Jun 25, 2023",@ Chi White Sox,REG,L,4-1,-120,U,10.0,BOS,2023,20230625,79,0.5454545454545454,0
"Jun 27, 2023",vs Miami,REG,L,10-1,-130,O,9.5,BOS,2023,20230627,80,0.5652173913043479,0
"Jun 28, 2023",vs Miami,REG,L,6-2,124,U,9.0,BOS,2023,20230628,81,0.44642857142857145,0
"Jun 29, 2023",vs Miami,REG,L,2-0,-115,U,8.5,BOS,2023,20230629,82,0.5348837209302326,0
"Jun 30, 2023",@ Toronto,REG,W,5-0,125,U,9.0,BOS,2023,20230630,83,0.4444444444444444,0
"Jul 1, 2023",@ Toronto,REG,W,7-6,148,O,9.0,BOS,2023,20230701,84,0.4032258064516129,0
"Jul 2, 2023",@ Toronto,REG,W,5-4,170,O,8.0,BOS,2023,20230702,85,0.37037037037037035,0
