Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"May 26, 2023",vs LA Dodgers,REG,W,9-3,-126,O,9.5,TBA,2023,20230526,53,0.5575221238938053,0
"May 27, 2023",vs LA Dodgers,REG,L,6-5,-111,O,8.0,TBA,2023,20230527,54,0.5260663507109005,0
"May 28, 2023",vs LA Dodgers,REG,W,11-10,-123,O,9.5,TBA,2023,20230528,55,0.5515695067264574,0
"May 29, 2023",@ Chi Cubs,REG,L,1-0,-125,U,8.0,TBA,2023,20230529,56,0.5555555555555556,0
"May 30, 2023",@ Chi Cubs,REG,L,2-1,-180,U,8.5,TBA,2023,20230530,57,0.6428571428571428,0
"May 31, 2023",@ Chi Cubs,REG,W,4-3,-140,U,8.5,TBA,2023,20230531,58,0.5833333333333333,0
"Jun 3, 2023",@ Boston,REG,L,8-5,107,O,9.0,TBA,2023,20230603,59,0.4830917874396135,1
"Jun 3, 2023",@ Boston,REG,W,4-2,-162,U,8.5,TBA,2023,20230603,60,0.6183206106870229,2
"Jun 4, 2023",@ Boston,REG,W,6-2,-120,U,9.0,TBA,2023,20230604,61,0.5454545454545454,0
"Jun 5, 2023",@ Boston,REG,W,4-1,-145,U,8.0,TBA,2023,20230605,62,0.5918367346938775,0
"Jun 6, 2023",vs Minnesota,REG,W,7-0,-165,U,7.5,TBA,2023,20230606,63,0.6226415094339622,0
"Jun 7, 2023",vs Minnesota,REG,W,2-1,-112,U,8.0,TBA,2023,20230607,64,0.5283018867924528,0
"Jun 8, 2023",vs Minnesota,REG,W,4-2,-115,U,8.0,TBA,2023,20230608,65,0.5348837209302326,0
"Jun 9, 2023",vs Texas,REG,W,8-3,-155,O,8.0,TBA,2023,20230609,66,0.607843137254902,0
"Jun 10, 2023",vs Texas,REG,L,8-4,-110,O,8.0,TBA,2023,20230610,67,0.5238095238095238,0
"Jun 11, 2023",vs Texas,REG,W,7-3,-200,O,8.5,TBA,2023,20230611,68,0.6666666666666667,0
"Jun 12, 2023",@ Oakland,REG,L,4-3,-270,U,8.5,TBA,2023,20230612,69,0.7297297297297297,0
"Jun 13, 2023",@ Oakland,REG,L,2-1,-210,U,9.0,TBA,2023,20230613,70,0.6774193548387097,0
"Jun 14, 2023",@ Oakland,REG,W,6-3,-275,O,8.0,TBA,2023,20230614,71,0.7333333333333334,0
"Jun 15, 2023",@ Oakland,REG,W,4-3,-210,U,8.5,TBA,2023,20230615,72,0.6774193548387097,0
"Jun 16, 2023",@ San Diego,REG,W,6-2,-110,O,7.5,TBA,2023,20230616,73,0.5238095238095238,0
"Jun 17, 2023",@ San Diego,REG,L,2-0,100,U,8.5,TBA,2023,20230617,74,0.5,0
"Jun 18, 2023",@ San Diego,REG,L,5-4,135,O,8.5,TBA,2023,20230618,75,0.425531914893617,0
"Jun 20, 2023",vs Baltimore,REG,L,8-6,-170,O,7.5,TBA,2023,20230620,76,0.6296296296296297,0
"Jun 21, 2023",vs Baltimore,REG,W,7-2,-140,O,8.0,TBA,2023,20230621,77,0.5833333333333333,0
"Jun 22, 2023",vs Kansas City,REG,L,6-5,-345,O,7.5,TBA,2023,20230622,78,0.7752808988764045,0
"Jun 23, 2023",vs Kansas City,REG,W,11-3,-270,O,7.5,TBA,2023,20230623,79,0.7297297297297297,0
"Jun 24, 2023",vs Kansas City,REG,L,9-4,-250,O,9.0,TBA,2023,20230624,80,0.7142857142857143,0
"Jun 25, 2023",vs Kansas City,REG,W,3-1,-300,U,8.5,TBA,2023,20230625,81,0.75,0
"Jun 27, 2023",@ Arizona,REG,L,8-4,110,O,8.5,TBA,2023,20230627,82,0.47619047619047616,0
"Jun 28, 2023",@ Arizona,REG,W,3-2,-155,U,9.5,TBA,2023,20230628,83,0.607843137254902,0
"Jun 29, 2023",@ Arizona,REG,W,6-1,105,U,9.5,TBA,2023,20230629,84,0.4878048780487805,0
"Jun 30, 2023",@ Seattle,REG,W,15-4,-130,O,7.5,TBA,2023,20230630,85,0.5652173913043479,0
"Jul 1, 2023",@ Seattle,REG,L,8-3,-108,O,7.0,TBA,2023,20230701,86,0.5192307692307692,0
"Jul 2, 2023",@ Seattle,REG,L,7-6,117,O,7.5,TBA,2023,20230702,87,0.4608294930875576,0
"Jul 4, 2023",vs Philadelphia,REG,L,3-1,-138,U,8.0,TBA,2023,20230704,88,0.5798319327731092,0
"Jul 5, 2023",vs Philadelphia,REG,L,8-4,-125,O,9.0,TBA,2023,20230705,89,0.5555555555555556,0
"Jul 6, 2023",vs Philadelphia,REG,L,3-1,-135,U,9.5,TBA,2023,20230706,90,0.574468085106383,0
"Jul 7, 2023",vs Atlanta,REG,L,2-1,-105,U,8.5,TBA,2023,20230707,91,0.5121951219512195,0
"Jul 8, 2023",vs Atlanta,REG,L,6-1,135,U,8.0,TBA,2023,20230708,92,0.425531914893617,0
"Jul 9, 2023",vs Atlanta,REG,W,10-4,-125,O,8.0,TBA,2023,20230709,93,0.5555555555555556,0
"Jul 15, 2023",@ Kansas City,REG,W,6-1,-280,U,9.0,TBA,2023,20230715,94,0.736842105263158,1
"Jul 15, 2023",@ Kansas City,REG,W,4-2,-199,U,9.5,TBA,2023,20230715,95,0.6655518394648829,2
"Jul 16, 2023",@ Kansas City,REG,L,8-4,-230,O,9.0,TBA,2023,20230716,96,0.696969696969697,0
"Jul 17, 2023",@ Texas,REG,L,3-2,-130,U,9.0,TBA,2023,20230717,97,0.5652173913043479,0
"Jul 18, 2023",@ Texas,REG,L,5-3,115,U,9.0,TBA,2023,20230718,98,0.46511627906976744,0
"Jul 19, 2023",@ Texas,REG,L,5-1,105,U,9.5,TBA,2023,20230719,99,0.4878048780487805,0
"Jul 20, 2023",vs Baltimore,REG,L,4-3,-169,U,8.0,TBA,2023,20230720,100,0.6282527881040892,0
"Jul 21, 2023",vs Baltimore,REG,W,3-0,-155,U,8.0,TBA,2023,20230721,101,0.607843137254902,0
"Jul 22, 2023",vs Baltimore,REG,L,6-5,-200,O,7.5,TBA,2023,20230722,102,0.6666666666666667,0
"Jul 23, 2023",vs Baltimore,REG,L,5-3,-145,U,8.5,TBA,2023,20230723,103,0.5918367346938775,0
"Jul 25, 2023",vs Miami,REG,W,4-1,-200,U,7.5,TBA,2023,20230725,104,0.6666666666666667,0
"Jul 26, 2023",vs Miami,REG,L,7-1,-177,O,7.5,TBA,2023,20230726,105,0.6389891696750902,0
"Jul 28, 2023",@ Houston,REG,W,4-3,-110,U,8.5,TBA,2023,20230728,106,0.5238095238095238,0
