Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 21, 2023",@ Detroit,REG,W,5-4,-160,P,9.0,SDN,2023,20230721,98,0.6153846153846154,0
"Jul 22, 2023",@ Detroit,REG,W,14-3,-140,O,10.0,SDN,2023,20230722,99,0.5833333333333333,0
"Jul 23, 2023",@ Detroit,REG,L,3-1,-222,U,9.0,SDN,2023,20230723,100,0.68944099378882,0
"Jul 24, 2023",vs Pittsburgh,REG,L,8-4,-275,O,8.5,SDN,2023,20230724,101,0.7333333333333334,0
"Jul 25, 2023",vs Pittsburgh,REG,W,5-1,-280,U,8.0,SDN,2023,20230725,102,0.736842105263158,0
"Jul 26, 2023",vs Pittsburgh,REG,L,3-2,-190,U,8.5,SDN,2023,20230726,103,0.6551724137931034,0
"Jul 28, 2023",vs Texas,REG,W,7-1,-170,U,8.5,SDN,2023,20230728,104,0.6296296296296297,0
"Jul 29, 2023",vs Texas,REG,W,4-0,-180,U,9.0,SDN,2023,20230729,105,0.6428571428571428,0
"Jul 30, 2023",vs Texas,REG,W,5-3,-200,U,9.0,SDN,2023,20230730,106,0.6666666666666667,0
"Jul 31, 2023",@ Colorado,REG,L,4-3,-210,U,12.0,SDN,2023,20230731,107,0.6774193548387097,0
"Aug 1, 2023",@ Colorado,REG,W,8-5,-175,O,12.5,SDN,2023,20230801,108,0.6363636363636364,0
"Aug 2, 2023",@ Colorado,REG,W,11-1,-200,U,12.5,SDN,2023,20230802,109,0.6666666666666667,0
"Aug 4, 2023",vs LA Dodgers,REG,L,10-5,-130,O,8.5,SDN,2023,20230804,110,0.5652173913043479,0
"Aug 5, 2023",vs LA Dodgers,REG,W,8-3,-165,O,9.0,SDN,2023,20230805,111,0.6226415094339622,0
"Aug 6, 2023",vs LA Dodgers,REG,L,8-2,100,O,9.5,SDN,2023,20230806,112,0.5,0
"Aug 7, 2023",vs LA Dodgers,REG,L,13-7,-135,O,9.5,SDN,2023,20230807,113,0.574468085106383,0
"Aug 8, 2023",@ Seattle,REG,L,2-0,103,U,8.5,SDN,2023,20230808,114,0.49261083743842365,0
"Aug 9, 2023",@ Seattle,REG,L,6-1,-160,U,8.5,SDN,2023,20230809,115,0.6153846153846154,0
"Aug 11, 2023",@ Arizona,REG,W,10-5,-157,O,9.0,SDN,2023,20230811,116,0.6108949416342413,0
"Aug 12, 2023",@ Arizona,REG,L,3-0,119,U,9.0,SDN,2023,20230812,117,0.45662100456621,0
"Aug 13, 2023",@ Arizona,REG,L,5-4,-140,P,9.0,SDN,2023,20230813,118,0.5833333333333333,0
"Aug 14, 2023",vs Baltimore,REG,L,4-1,-140,U,8.5,SDN,2023,20230814,119,0.5833333333333333,0
"Aug 15, 2023",vs Baltimore,REG,W,10-3,-108,O,8.5,SDN,2023,20230815,120,0.5192307692307692,0
"Aug 16, 2023",vs Baltimore,REG,W,5-2,-180,U,8.0,SDN,2023,20230816,121,0.6428571428571428,0
"Aug 17, 2023",vs Arizona,REG,L,3-1,-118,U,8.5,SDN,2023,20230817,122,0.5412844036697247,0
"Aug 18, 2023",vs Arizona,REG,W,4-0,-155,U,8.5,SDN,2023,20230818,123,0.607843137254902,0
"Aug 19, 2023",vs Arizona,REG,L,6-4,-119,O,8.5,SDN,2023,20230819,124,0.54337899543379,1
"Aug 19, 2023",vs Arizona,REG,L,8-1,-190,O,8.5,SDN,2023,20230819,125,0.6551724137931034,2
"Aug 21, 2023",vs Miami,REG,W,6-2,-200,U,8.5,SDN,2023,20230821,126,0.6666666666666667,0
"Aug 22, 2023",vs Miami,REG,L,3-0,-170,U,7.5,SDN,2023,20230822,127,0.6296296296296297,0
"Aug 23, 2023",vs Miami,REG,W,4-0,-124,U,7.5,SDN,2023,20230823,128,0.5535714285714286,0
"Aug 25, 2023",@ Milwaukee,REG,L,7-3,103,O,8.0,SDN,2023,20230825,129,0.49261083743842365,0
"Aug 26, 2023",@ Milwaukee,REG,L,5-4,125,O,8.5,SDN,2023,20230826,130,0.4444444444444444,0
"Aug 27, 2023",@ Milwaukee,REG,L,10-6,-115,O,9.0,SDN,2023,20230827,131,0.5348837209302326,0
"Aug 28, 2023",@ St. Louis,REG,W,4-1,-210,U,9.5,SDN,2023,20230828,132,0.6774193548387097,0
"Aug 29, 2023",@ St. Louis,REG,L,6-5,-140,O,9.0,SDN,2023,20230829,133,0.5833333333333333,0
"Aug 30, 2023",@ St. Louis,REG,L,5-4,-110,P,9.0,SDN,2023,20230830,134,0.5238095238095238,0
"Aug 31, 2023",vs San Francisco,REG,L,7-2,-127,O,8.5,SDN,2023,20230831,135,0.5594713656387665,0
"Sep 1, 2023",vs San Francisco,REG,W,7-3,-137,O,8.0,SDN,2023,20230901,136,0.5780590717299579,0
"Sep 2, 2023",vs San Francisco,REG,W,6-1,-170,U,7.5,SDN,2023,20230902,137,0.6296296296296297,0
"Sep 3, 2023",vs San Francisco,REG,W,4-0,-130,U,7.5,SDN,2023,20230903,138,0.5652173913043479,0
"Sep 4, 2023",vs Philadelphia,REG,L,9-7,-116,O,9.5,SDN,2023,20230904,139,0.537037037037037,0
"Sep 5, 2023",vs Philadelphia,REG,W,8-0,-130,U,9.0,SDN,2023,20230905,140,0.5652173913043479,0
"Sep 6, 2023",vs Philadelphia,REG,L,5-1,105,U,7.5,SDN,2023,20230906,141,0.4878048780487805,0
"Sep 8, 2023",@ Houston,REG,W,11-2,122,O,8.5,SDN,2023,20230908,142,0.45045045045045046,0
"Sep 9, 2023",@ Houston,REG,L,7-5,105,O,9.0,SDN,2023,20230909,143,0.4878048780487805,0
"Sep 10, 2023",@ Houston,REG,L,12-2,145,O,10.0,SDN,2023,20230910,144,0.40816326530612246,0
"Sep 11, 2023",@ LA Dodgers,REG,W,11-8,150,O,9.5,SDN,2023,20230911,145,0.4,0
"Sep 12, 2023",@ LA Dodgers,REG,L,11-2,130,O,9.5,SDN,2023,20230912,146,0.43478260869565216,0
"Sep 13, 2023",@ LA Dodgers,REG,W,6-1,109,U,8.0,SDN,2023,20230913,147,0.4784688995215311,0
"Sep 15, 2023",@ Oakland,REG,W,8-3,-205,O,8.5,SDN,2023,20230915,148,0.6721311475409837,0
"Sep 16, 2023",@ Oakland,REG,W,5-2,-130,U,8.5,SDN,2023,20230916,149,0.5652173913043479,0
"Sep 17, 2023",@ Oakland,REG,W,10-1,-160,O,8.5,SDN,2023,20230917,150,0.6153846153846154,0
"Sep 18, 2023",vs Colorado,REG,W,11-9,-270,O,8.0,SDN,2023,20230918,151,0.7297297297297297,0
"Sep 19, 2023",vs Colorado,REG,W,2-0,-305,U,7.5,SDN,2023,20230919,152,0.7530864197530864,0
"Sep 20, 2023",vs Colorado,REG,W,3-2,-250,U,8.5,SDN,2023,20230920,153,0.7142857142857143,0
"Sep 22, 2023",vs St. Louis,REG,W,4-2,-182,U,9.0,SDN,2023,20230922,154,0.6453900709219857,0
"Sep 23, 2023",vs St. Louis,REG,L,5-2,-200,U,8.5,SDN,2023,20230923,155,0.6666666666666667,0
"Sep 24, 2023",vs St. Louis,REG,W,12-2,-200,O,8.0,SDN,2023,20230924,156,0.6666666666666667,0
"Sep 25, 2023",@ San Francisco,REG,L,2-1,-120,U,7.0,SDN,2023,20230925,157,0.5454545454545454,0
"Sep 26, 2023",@ San Francisco,REG,W,4-0,-130,U,8.0,SDN,2023,20230926,158,0.5652173913043479,0
"Sep 27, 2023",@ San Francisco,REG,W,5-2,105,U,8.5,SDN,2023,20230927,159,0.4878048780487805,0
"Sep 29, 2023",@ Chi White Sox,REG,W,3-2,-140,U,8.5,SDN,2023,20230929,160,0.5833333333333333,0
"Sep 30, 2023",@ Chi White Sox,REG,W,6-1,-145,U,8.5,SDN,2023,20230930,161,0.5918367346938775,0
"Oct 1, 2023",@ Chi White Sox,REG,W,2-1,-200,U,9.5,SDN,2023,20231001,162,0.6666666666666667,0
