Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"May 28, 2023",vs Miami,REG,L,2-0,-130,U,9.0,ANA,2023,20230528,54,0.5652173913043479,0
"May 29, 2023",@ Chi White Sox,REG,W,6-4,117,O,9.0,ANA,2023,20230529,55,0.4608294930875576,0
"May 30, 2023",@ Chi White Sox,REG,L,7-3,130,O,9.5,ANA,2023,20230530,56,0.43478260869565216,0
"May 31, 2023",@ Chi White Sox,REG,W,12-5,125,O,9.0,ANA,2023,20230531,57,0.4444444444444444,0
"Jun 1, 2023",@ Houston,REG,L,5-2,119,U,9.0,ANA,2023,20230601,58,0.45662100456621,0
"Jun 2, 2023",@ Houston,REG,L,6-2,110,O,7.5,ANA,2023,20230602,59,0.47619047619047616,0
"Jun 3, 2023",@ Houston,REG,L,9-6,145,O,8.5,ANA,2023,20230603,60,0.40816326530612246,0
"Jun 4, 2023",@ Houston,REG,W,2-1,135,U,9.0,ANA,2023,20230604,61,0.425531914893617,0
"Jun 6, 2023",vs Chi Cubs,REG,W,7-4,-120,O,9.5,ANA,2023,20230606,62,0.5454545454545454,0
"Jun 7, 2023",vs Chi Cubs,REG,W,6-2,-145,U,9.0,ANA,2023,20230607,63,0.5918367346938775,0
"Jun 8, 2023",vs Chi Cubs,REG,W,3-1,-126,U,9.0,ANA,2023,20230608,64,0.5575221238938053,0
"Jun 9, 2023",vs Seattle,REG,W,5-4,-120,O,7.5,ANA,2023,20230609,65,0.5454545454545454,0
"Jun 10, 2023",vs Seattle,REG,L,6-2,-145,U,9.0,ANA,2023,20230610,66,0.5918367346938775,0
"Jun 11, 2023",vs Seattle,REG,W,9-4,100,O,8.5,ANA,2023,20230611,67,0.5,0
"Jun 12, 2023",@ Texas,REG,W,9-6,135,O,10.0,ANA,2023,20230612,68,0.425531914893617,0
"Jun 13, 2023",@ Texas,REG,W,7-3,115,O,9.5,ANA,2023,20230613,69,0.46511627906976744,0
"Jun 14, 2023",@ Texas,REG,L,6-3,120,P,9.0,ANA,2023,20230614,70,0.45454545454545453,0
"Jun 15, 2023",@ Texas,REG,W,5-3,117,P,8.0,ANA,2023,20230615,71,0.4608294930875576,0
"Jun 16, 2023",@ Kansas City,REG,W,3-0,-150,U,9.0,ANA,2023,20230616,72,0.6,0
"Jun 17, 2023",@ Kansas City,REG,L,10-9,-155,O,10.0,ANA,2023,20230617,73,0.607843137254902,0
"Jun 18, 2023",@ Kansas City,REG,W,5-2,-120,U,9.0,ANA,2023,20230618,74,0.5454545454545454,0
"Jun 20, 2023",vs LA Dodgers,REG,L,2-0,120,U,8.5,ANA,2023,20230620,75,0.45454545454545453,0
"Jun 21, 2023",vs LA Dodgers,REG,L,2-0,-150,U,9.0,ANA,2023,20230621,76,0.6,0
"Jun 23, 2023",@ Colorado,REG,L,7-4,-155,U,12.0,ANA,2023,20230623,77,0.607843137254902,0
"Jun 24, 2023",@ Colorado,REG,W,25-1,-150,O,12.5,ANA,2023,20230624,78,0.6,0
"Jun 25, 2023",@ Colorado,REG,L,4-3,-155,U,13.0,ANA,2023,20230625,79,0.607843137254902,0
"Jun 26, 2023",vs Chi White Sox,REG,W,2-1,-125,U,8.5,ANA,2023,20230626,80,0.5555555555555556,0
"Jun 27, 2023",vs Chi White Sox,REG,W,4-2,-175,U,8.5,ANA,2023,20230627,81,0.6363636363636364,0
"Jun 28, 2023",vs Chi White Sox,REG,L,11-5,-125,O,9.0,ANA,2023,20230628,82,0.5555555555555556,0
"Jun 29, 2023",vs Chi White Sox,REG,L,9-7,-140,O,9.0,ANA,2023,20230629,83,0.5833333333333333,0
"Jun 30, 2023",vs Arizona,REG,L,6-2,-158,U,10.0,ANA,2023,20230630,84,0.6124031007751938,0
"Jul 1, 2023",vs Arizona,REG,L,3-1,-117,U,10.0,ANA,2023,20230701,85,0.5391705069124424,0
"Jul 2, 2023",vs Arizona,REG,W,5-2,-125,U,8.5,ANA,2023,20230702,86,0.5555555555555556,0
"Jul 3, 2023",@ San Diego,REG,L,10-3,170,O,8.0,ANA,2023,20230703,87,0.37037037037037035,0
"Jul 4, 2023",@ San Diego,REG,L,8-5,130,O,7.5,ANA,2023,20230704,88,0.43478260869565216,0
