Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Mar 30, 2023",@ Tampa Bay,REG,L,4-0,195,U,6.5,DET,2023,20230330,1,0.3389830508474576,0
"Apr 1, 2023",@ Tampa Bay,REG,L,12-2,155,O,7.0,DET,2023,20230401,2,0.39215686274509803,0
"Apr 2, 2023",@ Tampa Bay,REG,L,5-1,230,U,7.5,DET,2023,20230402,3,0.30303030303030304,0
"Apr 3, 2023",@ Houston,REG,W,7-6,205,O,8.0,DET,2023,20230403,4,0.32786885245901637,0
"Apr 4, 2023",@ Houston,REG,W,6-3,240,O,7.5,DET,2023,20230404,5,0.29411764705882354,0
"Apr 5, 2023",@ Houston,REG,L,8-2,205,O,7.5,DET,2023,20230405,6,0.32786885245901637,0
"Apr 6, 2023",vs Boston,REG,L,6-3,126,O,8.0,DET,2023,20230406,7,0.4424778761061947,0
"Apr 8, 2023",vs Boston,REG,L,14-5,132,O,8.5,DET,2023,20230408,8,0.43103448275862066,0
"Apr 9, 2023",vs Boston,REG,L,4-1,112,U,8.5,DET,2023,20230409,9,0.4716981132075472,0
"Apr 11, 2023",@ Toronto,REG,L,9-3,230,O,9.0,DET,2023,20230411,10,0.30303030303030304,0
"Apr 12, 2023",@ Toronto,REG,L,4-3,240,U,9.0,DET,2023,20230412,11,0.29411764705882354,0
"Apr 13, 2023",@ Toronto,REG,W,3-1,200,U,9.5,DET,2023,20230413,12,0.3333333333333333,0
"Apr 14, 2023",vs San Francisco,REG,W,7-5,135,O,8.5,DET,2023,20230414,13,0.425531914893617,0
"Apr 15, 2023",vs San Francisco,REG,W,7-6,130,O,9.0,DET,2023,20230415,14,0.43478260869565216,0
"Apr 18, 2023",vs Cleveland,REG,W,4-3,120,U,9.0,DET,2023,20230418,15,0.45454545454545453,1
"Apr 18, 2023",vs Cleveland,REG,W,1-0,115,U,8.5,DET,2023,20230418,16,0.46511627906976744,2
"Apr 19, 2023",vs Cleveland,REG,L,3-2,122,U,8.0,DET,2023,20230419,17,0.45045045045045046,0
"Apr 21, 2023",@ Baltimore,REG,L,2-1,170,U,9.0,DET,2023,20230421,18,0.37037037037037035,0
"Apr 22, 2023",@ Baltimore,REG,L,5-1,148,U,8.0,DET,2023,20230422,19,0.4032258064516129,0
"Apr 23, 2023",@ Baltimore,REG,L,2-1,150,U,7.5,DET,2023,20230423,20,0.4,0
"Apr 24, 2023",@ Milwaukee,REG,W,4-2,134,U,8.5,DET,2023,20230424,21,0.42735042735042733,0
"Apr 25, 2023",@ Milwaukee,REG,W,4-3,150,U,8.5,DET,2023,20230425,22,0.4,0
"Apr 26, 2023",@ Milwaukee,REG,L,6-2,170,P,8.0,DET,2023,20230426,23,0.37037037037037035,0
"Apr 27, 2023",vs Baltimore,REG,L,7-4,137,O,8.0,DET,2023,20230427,24,0.4219409282700422,0
"Apr 29, 2023",vs Baltimore,REG,W,7-4,-105,O,7.5,DET,2023,20230429,25,0.5121951219512195,1
"Apr 29, 2023",vs Baltimore,REG,L,6-4,126,O,7.5,DET,2023,20230429,26,0.4424778761061947,2
"Apr 30, 2023",vs Baltimore,REG,L,5-3,130,U,8.5,DET,2023,20230430,27,0.43478260869565216,0
"May 3, 2023",vs NY Mets,REG,W,6-5,141,O,9.0,DET,2023,20230503,28,0.4149377593360996,1
"May 3, 2023",vs NY Mets,REG,W,8-1,185,O,8.5,DET,2023,20230503,29,0.3508771929824561,2
"May 4, 2023",vs NY Mets,REG,W,2-0,150,U,7.5,DET,2023,20230504,30,0.4,0
"May 5, 2023",@ St. Louis,REG,W,5-4,190,O,8.0,DET,2023,20230505,31,0.3448275862068966,0
"May 6, 2023",@ St. Louis,REG,W,6-5,165,O,9.0,DET,2023,20230506,32,0.37735849056603776,0
"May 7, 2023",@ St. Louis,REG,L,12-6,165,O,9.5,DET,2023,20230507,33,0.37735849056603776,0
"May 8, 2023",@ Cleveland,REG,W,6-2,170,O,7.5,DET,2023,20230508,34,0.37037037037037035,0
"May 9, 2023",@ Cleveland,REG,L,2-0,170,U,7.5,DET,2023,20230509,35,0.37037037037037035,0
"May 10, 2023",@ Cleveland,REG,W,5-0,-110,U,7.0,DET,2023,20230510,36,0.5238095238095238,0
"May 12, 2023",vs Seattle,REG,L,9-2,105,O,8.5,DET,2023,20230512,37,0.4878048780487805,0
"May 13, 2023",vs Seattle,REG,L,5-0,170,U,8.5,DET,2023,20230513,38,0.37037037037037035,0
"May 14, 2023",vs Seattle,REG,W,5-3,156,U,8.5,DET,2023,20230514,39,0.390625,0
"May 16, 2023",vs Pittsburgh,REG,W,4-0,-123,U,9.0,DET,2023,20230516,40,0.5515695067264574,0
"May 17, 2023",vs Pittsburgh,REG,L,8-0,-167,O,7.5,DET,2023,20230517,41,0.6254681647940075,0
"May 19, 2023",@ Washington,REG,W,8-6,-110,O,8.5,DET,2023,20230519,42,0.5238095238095238,0
"May 20, 2023",@ Washington,REG,L,5-2,100,U,9.5,DET,2023,20230520,43,0.5,0
"May 21, 2023",@ Washington,REG,L,6-4,120,O,8.5,DET,2023,20230521,44,0.45454545454545453,0
"May 22, 2023",@ Kansas City,REG,W,8-5,-105,O,8.5,DET,2023,20230522,45,0.5121951219512195,0
"May 23, 2023",@ Kansas City,REG,L,4-1,-150,U,8.5,DET,2023,20230523,46,0.6,0
"May 24, 2023",@ Kansas City,REG,W,6-4,106,O,8.5,DET,2023,20230524,47,0.4854368932038835,0
"May 25, 2023",vs Chi White Sox,REG,W,7-2,130,O,8.0,DET,2023,20230525,48,0.43478260869565216,0
"May 26, 2023",vs Chi White Sox,REG,L,12-3,130,O,8.5,DET,2023,20230526,49,0.43478260869565216,0
"May 27, 2023",vs Chi White Sox,REG,W,7-3,-110,O,8.5,DET,2023,20230527,50,0.5238095238095238,0
"May 28, 2023",vs Chi White Sox,REG,W,6-5,102,O,8.0,DET,2023,20230528,51,0.49504950495049505,0
"May 29, 2023",vs Texas,REG,L,5-0,160,U,8.5,DET,2023,20230529,52,0.38461538461538464,0
"May 30, 2023",vs Texas,REG,L,10-6,105,O,8.5,DET,2023,20230530,53,0.4878048780487805,0
"May 31, 2023",vs Texas,REG,W,3-2,135,U,9.0,DET,2023,20230531,54,0.425531914893617,0
