Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"May 11, 2023",vs San Diego,REG,W,5-3,117,P,8.0,MIN,2023,20230511,38,0.4608294930875576,0
"May 12, 2023",vs Chi Cubs,REG,L,6-2,-160,O,7.5,MIN,2023,20230512,39,0.6153846153846154,0
"May 13, 2023",vs Chi Cubs,REG,W,11-1,-170,O,7.5,MIN,2023,20230513,40,0.6296296296296297,0
"May 14, 2023",vs Chi Cubs,REG,W,16-3,-138,O,7.5,MIN,2023,20230514,41,0.5798319327731092,0
"May 15, 2023",@ LA Dodgers,REG,L,9-8,100,O,8.5,MIN,2023,20230515,42,0.5,0
"May 16, 2023",@ LA Dodgers,REG,W,5-1,170,U,7.5,MIN,2023,20230516,43,0.37037037037037035,0
"May 17, 2023",@ LA Dodgers,REG,L,7-3,115,O,8.5,MIN,2023,20230517,44,0.46511627906976744,0
"May 19, 2023",@ LA Angels,REG,L,5-4,-140,O,8.0,MIN,2023,20230519,45,0.5833333333333333,0
"May 20, 2023",@ LA Angels,REG,W,6-2,115,U,9.0,MIN,2023,20230520,46,0.46511627906976744,0
"May 21, 2023",@ LA Angels,REG,L,4-2,135,U,8.0,MIN,2023,20230521,47,0.425531914893617,0
"May 22, 2023",vs San Francisco,REG,L,4-1,-165,U,8.5,MIN,2023,20230522,48,0.6226415094339622,0
"May 23, 2023",vs San Francisco,REG,L,4-3,-155,U,8.0,MIN,2023,20230523,49,0.607843137254902,0
"May 24, 2023",vs San Francisco,REG,W,7-1,-147,O,7.5,MIN,2023,20230524,50,0.5951417004048583,0
"May 26, 2023",vs Toronto,REG,L,3-1,126,U,7.5,MIN,2023,20230526,51,0.4424778761061947,0
"May 27, 2023",vs Toronto,REG,W,9-7,-112,O,8.0,MIN,2023,20230527,52,0.5283018867924528,0
"May 28, 2023",vs Toronto,REG,L,3-0,-105,U,8.5,MIN,2023,20230528,53,0.5121951219512195,0
"May 29, 2023",@ Houston,REG,W,7-5,111,O,8.0,MIN,2023,20230529,54,0.47393364928909953,0
"May 30, 2023",@ Houston,REG,L,5-1,-105,U,8.5,MIN,2023,20230530,55,0.5121951219512195,0
"May 31, 2023",@ Houston,REG,W,8-2,165,O,7.5,MIN,2023,20230531,56,0.37735849056603776,0
"Jun 1, 2023",vs Cleveland,REG,W,7-6,-141,O,8.0,MIN,2023,20230601,57,0.5850622406639003,0
"Jun 2, 2023",vs Cleveland,REG,W,1-0,-130,U,8.0,MIN,2023,20230602,58,0.5652173913043479,0
"Jun 3, 2023",vs Cleveland,REG,L,4-2,-126,U,7.0,MIN,2023,20230603,59,0.5575221238938053,0
"Jun 4, 2023",vs Cleveland,REG,L,2-1,-135,U,7.5,MIN,2023,20230604,60,0.574468085106383,0
"Jun 6, 2023",@ Tampa Bay,REG,L,7-0,140,U,7.5,MIN,2023,20230606,61,0.4166666666666667,0
"Jun 7, 2023",@ Tampa Bay,REG,L,2-1,102,U,8.0,MIN,2023,20230607,62,0.49504950495049505,0
"Jun 8, 2023",@ Tampa Bay,REG,L,4-2,-105,U,8.0,MIN,2023,20230608,63,0.5121951219512195,0
"Jun 9, 2023",@ Toronto,REG,W,3-2,109,U,8.5,MIN,2023,20230609,64,0.4784688995215311,0
"Jun 10, 2023",@ Toronto,REG,W,9-4,118,O,8.5,MIN,2023,20230610,65,0.45871559633027525,0
"Jun 11, 2023",@ Toronto,REG,L,7-6,175,O,7.5,MIN,2023,20230611,66,0.36363636363636365,0
"Jun 13, 2023",vs Milwaukee,REG,W,7-5,-128,O,7.0,MIN,2023,20230613,67,0.5614035087719298,0
"Jun 14, 2023",vs Milwaukee,REG,W,4-2,-155,U,8.5,MIN,2023,20230614,68,0.607843137254902,0
"Jun 15, 2023",vs Detroit,REG,L,8-4,-210,O,7.5,MIN,2023,20230615,69,0.6774193548387097,0
"Jun 16, 2023",vs Detroit,REG,L,7-1,-250,O,7.5,MIN,2023,20230616,70,0.7142857142857143,0
"Jun 17, 2023",vs Detroit,REG,W,2-0,-180,U,9.0,MIN,2023,20230617,71,0.6428571428571428,0
"Jun 18, 2023",vs Detroit,REG,L,6-4,-188,O,7.5,MIN,2023,20230618,72,0.6527777777777778,0
"Jun 19, 2023",vs Boston,REG,L,9-3,-145,O,7.5,MIN,2023,20230619,73,0.5918367346938775,0
"Jun 20, 2023",vs Boston,REG,L,10-4,-125,O,8.5,MIN,2023,20230620,74,0.5555555555555556,0
"Jun 21, 2023",vs Boston,REG,W,5-4,-114,O,8.5,MIN,2023,20230621,75,0.5327102803738317,0
"Jun 22, 2023",vs Boston,REG,W,6-0,-150,U,9.0,MIN,2023,20230622,76,0.6,0
"Jun 23, 2023",@ Detroit,REG,W,4-1,-125,U,9.0,MIN,2023,20230623,77,0.5555555555555556,0
"Jun 24, 2023",@ Detroit,REG,L,3-2,-165,U,7.5,MIN,2023,20230624,78,0.6226415094339622,0
"Jun 25, 2023",@ Detroit,REG,W,6-3,-125,O,7.5,MIN,2023,20230625,79,0.5555555555555556,0
"Jun 26, 2023",@ Atlanta,REG,L,4-1,190,U,8.5,MIN,2023,20230626,80,0.3448275862068966,0
"Jun 27, 2023",@ Atlanta,REG,L,6-2,126,U,9.0,MIN,2023,20230627,81,0.4424778761061947,0
"Jun 28, 2023",@ Atlanta,REG,L,3-0,140,U,10.0,MIN,2023,20230628,82,0.4166666666666667,0
"Jun 30, 2023",@ Baltimore,REG,W,8-1,-105,O,8.5,MIN,2023,20230630,83,0.5121951219512195,0
"Jul 1, 2023",@ Baltimore,REG,W,1-0,125,U,8.5,MIN,2023,20230701,84,0.4444444444444444,0
"Jul 2, 2023",@ Baltimore,REG,L,2-1,-115,U,9.0,MIN,2023,20230702,85,0.5348837209302326,0
"Jul 3, 2023",vs Kansas City,REG,W,8-4,-225,O,8.5,MIN,2023,20230703,86,0.6923076923076923,0
"Jul 4, 2023",vs Kansas City,REG,W,9-3,-200,O,9.0,MIN,2023,20230704,87,0.6666666666666667,0
"Jul 5, 2023",vs Kansas City,REG,W,5-0,-270,U,8.0,MIN,2023,20230705,88,0.7297297297297297,0
"Jul 7, 2023",vs Baltimore,REG,L,3-1,-160,U,8.5,MIN,2023,20230707,89,0.6153846153846154,0
"Jul 8, 2023",vs Baltimore,REG,L,6-2,-125,P,8.0,MIN,2023,20230708,90,0.5555555555555556,0
"Jul 9, 2023",vs Baltimore,REG,L,15-2,-150,O,9.0,MIN,2023,20230709,91,0.6,0
"Jul 14, 2023",@ Oakland,REG,W,5-4,-200,O,8.5,MIN,2023,20230714,92,0.6666666666666667,0
"Jul 15, 2023",@ Oakland,REG,W,10-7,-230,O,8.0,MIN,2023,20230715,93,0.696969696969697,0
"Jul 16, 2023",@ Oakland,REG,W,5-4,-186,O,7.5,MIN,2023,20230716,94,0.6503496503496504,0
"Jul 17, 2023",@ Seattle,REG,L,7-6,129,O,7.5,MIN,2023,20230717,95,0.4366812227074236,0
"Jul 18, 2023",@ Seattle,REG,W,10-3,107,O,7.0,MIN,2023,20230718,96,0.4830917874396135,0
"Jul 19, 2023",@ Seattle,REG,W,6-3,130,O,7.5,MIN,2023,20230719,97,0.43478260869565216,0
"Jul 20, 2023",@ Seattle,REG,L,5-0,110,U,7.5,MIN,2023,20230720,98,0.47619047619047616,0
"Jul 21, 2023",vs Chi White Sox,REG,W,9-4,-155,O,8.0,MIN,2023,20230721,99,0.607843137254902,0
"Jul 22, 2023",vs Chi White Sox,REG,W,3-2,-130,U,8.0,MIN,2023,20230722,100,0.5652173913043479,0
"Jul 23, 2023",vs Chi White Sox,REG,W,5-4,-150,O,8.5,MIN,2023,20230723,101,0.6,0
"Jul 24, 2023",vs Seattle,REG,W,4-3,-110,U,8.0,MIN,2023,20230724,102,0.5238095238095238,0
"Jul 25, 2023",vs Seattle,REG,L,9-7,-125,O,7.5,MIN,2023,20230725,103,0.5555555555555556,0
"Jul 26, 2023",vs Seattle,REG,L,8-7,-160,O,8.5,MIN,2023,20230726,104,0.6153846153846154,0
"Jul 28, 2023",@ Kansas City,REG,L,8-5,-174,O,10.0,MIN,2023,20230728,105,0.635036496350365,0
"Jul 29, 2023",@ Kansas City,REG,L,10-7,-185,O,9.5,MIN,2023,20230729,106,0.6491228070175439,0
"Jul 30, 2023",@ Kansas City,REG,L,2-1,-175,U,9.0,MIN,2023,20230730,107,0.6363636363636364,0
"Aug 1, 2023",@ St. Louis,REG,W,3-2,-127,U,8.5,MIN,2023,20230801,108,0.5594713656387665,0
"Aug 2, 2023",@ St. Louis,REG,L,7-3,-125,O,8.5,MIN,2023,20230802,109,0.5555555555555556,0
"Aug 3, 2023",@ St. Louis,REG,W,5-3,-140,U,8.5,MIN,2023,20230803,110,0.5833333333333333,0
"Aug 4, 2023",vs Arizona,REG,W,3-2,-120,U,8.0,MIN,2023,20230804,111,0.5454545454545454,0
"Aug 5, 2023",vs Arizona,REG,W,12-1,-160,O,8.5,MIN,2023,20230805,112,0.6153846153846154,0
"Aug 6, 2023",vs Arizona,REG,W,5-3,135,U,8.5,MIN,2023,20230806,113,0.425531914893617,0
"Aug 7, 2023",@ Detroit,REG,W,9-3,-170,O,8.5,MIN,2023,20230807,114,0.6296296296296297,0
"Aug 8, 2023",@ Detroit,REG,L,6-0,-110,U,7.5,MIN,2023,20230808,115,0.5238095238095238,0
"Aug 9, 2023",@ Detroit,REG,L,9-5,-160,O,8.5,MIN,2023,20230809,116,0.6153846153846154,0
"Aug 10, 2023",@ Detroit,REG,L,3-0,-160,U,8.5,MIN,2023,20230810,117,0.6153846153846154,0
"Aug 11, 2023",@ Philadelphia,REG,L,13-2,122,O,9.0,MIN,2023,20230811,118,0.45045045045045046,0
"Aug 12, 2023",@ Philadelphia,REG,W,8-1,-120,P,9.0,MIN,2023,20230812,119,0.5454545454545454,0
"Aug 13, 2023",@ Philadelphia,REG,W,3-0,105,U,8.5,MIN,2023,20230813,120,0.4878048780487805,0
"Aug 15, 2023",vs Detroit,REG,W,5-3,-185,U,8.5,MIN,2023,20230815,121,0.6491228070175439,0
"Aug 16, 2023",vs Detroit,REG,L,8-7,-170,O,8.0,MIN,2023,20230816,122,0.6296296296296297,0
"Aug 18, 2023",vs Pittsburgh,REG,W,5-1,-220,U,8.5,MIN,2023,20230818,123,0.6875,0
"Aug 19, 2023",vs Pittsburgh,REG,L,7-4,-174,O,8.5,MIN,2023,20230819,124,0.635036496350365,0
"Aug 20, 2023",vs Pittsburgh,REG,W,2-0,-134,U,10.0,MIN,2023,20230820,125,0.5726495726495726,0
"Aug 22, 2023",@ Milwaukee,REG,L,7-3,-110,O,8.0,MIN,2023,20230822,126,0.5238095238095238,0
"Aug 23, 2023",@ Milwaukee,REG,L,8-7,126,O,8.0,MIN,2023,20230823,127,0.4424778761061947,0
"Aug 24, 2023",vs Texas,REG,W,7-5,-115,O,9.0,MIN,2023,20230824,128,0.5348837209302326,0
"Aug 25, 2023",vs Texas,REG,W,12-2,-124,O,8.5,MIN,2023,20230825,129,0.5535714285714286,0
"Aug 26, 2023",vs Texas,REG,L,6-2,105,O,7.5,MIN,2023,20230826,130,0.4878048780487805,0
"Aug 27, 2023",vs Texas,REG,W,7-6,110,O,8.5,MIN,2023,20230827,131,0.47619047619047616,0
"Aug 28, 2023",vs Cleveland,REG,W,10-6,-175,O,8.5,MIN,2023,20230828,132,0.6363636363636364,0
"Aug 29, 2023",vs Cleveland,REG,L,4-2,-160,U,7.5,MIN,2023,20230829,133,0.6153846153846154,0
"Aug 30, 2023",vs Cleveland,REG,L,5-2,-146,U,8.0,MIN,2023,20230830,134,0.5934959349593496,0
"Sep 1, 2023",@ Texas,REG,W,5-1,135,U,8.0,MIN,2023,20230901,135,0.425531914893617,0
"Sep 2, 2023",@ Texas,REG,W,9-7,166,O,9.0,MIN,2023,20230902,136,0.37593984962406013,0
"Sep 3, 2023",@ Texas,REG,L,6-5,127,O,9.0,MIN,2023,20230903,137,0.44052863436123346,0
"Sep 4, 2023",@ Cleveland,REG,W,20-6,-110,O,8.0,MIN,2023,20230904,138,0.5238095238095238,0
"Sep 5, 2023",@ Cleveland,REG,W,8-3,-111,O,8.0,MIN,2023,20230905,139,0.5260663507109005,0
"Sep 6, 2023",@ Cleveland,REG,L,2-1,-130,U,8.0,MIN,2023,20230906,140,0.5652173913043479,0
"Sep 8, 2023",vs NY Mets,REG,W,5-2,100,U,8.5,MIN,2023,20230908,141,0.5,0
"Sep 9, 2023",vs NY Mets,REG,W,8-4,-144,O,9.0,MIN,2023,20230909,142,0.5901639344262295,0
"Sep 10, 2023",vs NY Mets,REG,L,2-0,-172,U,9.0,MIN,2023,20230910,143,0.6323529411764706,0
"Sep 11, 2023",vs Tampa Bay,REG,L,7-4,105,O,7.0,MIN,2023,20230911,144,0.4878048780487805,0
"Sep 12, 2023",vs Tampa Bay,REG,W,3-2,-123,U,8.0,MIN,2023,20230912,145,0.5515695067264574,0
"Sep 13, 2023",vs Tampa Bay,REG,L,5-4,105,O,8.5,MIN,2023,20230913,146,0.4878048780487805,0
"Sep 14, 2023",@ Chi White Sox,REG,W,10-2,-180,O,9.0,MIN,2023,20230914,147,0.6428571428571428,0
"Sep 15, 2023",@ Chi White Sox,REG,W,10-2,-172,O,9.0,MIN,2023,20230915,148,0.6323529411764706,0
"Sep 16, 2023",@ Chi White Sox,REG,L,7-6,-225,O,9.0,MIN,2023,20230916,149,0.6923076923076923,0
"Sep 17, 2023",@ Chi White Sox,REG,W,4-0,-179,U,8.5,MIN,2023,20230917,150,0.6415770609318996,0
"Sep 18, 2023",@ Cincinnati,REG,L,7-3,-150,O,9.5,MIN,2023,20230918,151,0.6,0
"Sep 19, 2023",@ Cincinnati,REG,W,7-0,-119,U,9.5,MIN,2023,20230919,152,0.54337899543379,0
"Sep 20, 2023",@ Cincinnati,REG,W,5-3,120,U,8.5,MIN,2023,20230920,153,0.45454545454545453,0
"Sep 22, 2023",vs LA Angels,REG,W,8-6,-270,O,8.0,MIN,2023,20230922,154,0.7297297297297297,0
"Sep 23, 2023",vs LA Angels,REG,L,1-0,-200,U,7.5,MIN,2023,20230923,155,0.6666666666666667,0
"Sep 24, 2023",vs LA Angels,REG,W,9-3,-250,O,8.0,MIN,2023,20230924,156,0.7142857142857143,0
"Sep 26, 2023",vs Oakland,REG,W,11-3,-216,O,8.0,MIN,2023,20230926,157,0.6835443037974683,0
"Sep 27, 2023",vs Oakland,REG,W,6-4,-280,O,7.5,MIN,2023,20230927,158,0.736842105263158,0
"Sep 28, 2023",vs Oakland,REG,L,2-1,-275,U,8.0,MIN,2023,20230928,159,0.7333333333333334,0
"Sep 29, 2023",@ Colorado,REG,W,7-6,-185,O,11.5,MIN,2023,20230929,160,0.6491228070175439,0
"Sep 30, 2023",@ Colorado,REG,W,14-6,-132,O,13.0,MIN,2023,20230930,161,0.5689655172413793,0
"Oct 1, 2023",@ Colorado,REG,L,3-2,-160,U,13.0,MIN,2023,20231001,162,0.6153846153846154,0
